"Dataset_ID","Latitude","Longitude","Continent","Timeslice_younger","Timeslice_older","Timeslice_span","EMD"
100003,39.533,115.783,"Asia",2,2.5,0.5,0.583116710186005
100003,39.533,115.783,"Asia",5,5.5,0.5,0.354657828807831
100003,39.533,115.783,"Asia",5.5,6,0.5,0.103089682757854
100003,39.533,115.783,"Asia",6,6.5,0.5,0.371442854404449
100003,39.533,115.783,"Asia",6.5,7,0.5,0.332999974489212
100003,39.533,115.783,"Asia",7,7.5,0.5,0.256999999284744
100003,39.533,115.783,"Asia",7.5,8,0.5,0.429000020027161
100003,39.533,115.783,"Asia",8,8.5,0.5,0.117899999022484
100003,39.533,115.783,"Asia",8.5,9,0.5,0.28600001335144
100003,39.533,115.783,"Asia",9,9.5,0.5,0.229000017046928
100003,39.533,115.783,"Asia",9.5,10,0.5,0.0570000000298023
100003,39.533,115.783,"Asia",10,10.5,0.5,0.0279999971389771
100003,39.533,115.783,"Asia",10.5,11,0.5,0.199999988079071
100003,39.533,115.783,"Asia",11,11.5,0.5,0.214000016450882
100003,39.533,115.783,"Asia",11.5,12,0.5,0.358000010251999
100003,39.533,115.783,"Asia",12,12.5,0.5,0.287000000476837
100003,39.533,115.783,"Asia",12.5,13,0.5,0.137006297707558
100003,39.533,115.783,"Asia",13,13.5,0.5,0.0940020978450775
100003,39.533,115.783,"Asia",13.5,14,0.5,0.200999990105629
100003,39.533,115.783,"Asia",14,14.5,0.5,0.173222959041595
100003,39.533,115.783,"Asia",14.5,15,0.5,0.524995028972626
100003,39.533,115.783,"Asia",15,15.5,0.5,0.528994202613831
100003,39.533,115.783,"Asia",15.5,16,0.5,0.103872425854206
100003,39.533,115.783,"Asia",16,16.5,0.5,0.0740156248211861
100003,39.533,115.783,"Asia",16.5,17,0.5,0.155225828289986
100003,39.533,115.783,"Asia",17,17.5,0.5,0.0658955872058868
100003,39.533,115.783,"Asia",17.5,18,0.5,0.0431082136929035
100003,39.533,115.783,"Asia",18,18.5,0.5,0.168882787227631
100004,39.567,115.9,"Asia",11.5,12,0.5,0.818000018596649
100004,39.567,115.9,"Asia",12,12.5,0.5,0.829999983310699
100004,39.567,115.9,"Asia",12.5,13,0.5,0.980000019073486
100004,39.567,115.9,"Asia",13,13.5,0.5,1
100004,39.567,115.9,"Asia",13.5,14,0.5,0.485386937856674
100004,39.567,115.9,"Asia",14,14.5,0.5,0.376598685979843
100004,39.567,115.9,"Asia",14.5,15,0.5,0.734748840332031
100004,39.567,115.9,"Asia",15,15.5,0.5,0.297760874032974
100005,26.05,119.633,"Asia",2.5,3,0.5,0.384939074516296
100005,26.05,119.633,"Asia",3,3.5,0.5,0.141765177249908
100005,26.05,119.633,"Asia",3.5,4,0.5,0.26163637638092
100005,26.05,119.633,"Asia",4,4.5,0.5,0.295977532863617
100005,26.05,119.633,"Asia",4.5,5,0.5,0.168563336133957
100005,26.05,119.633,"Asia",5,5.5,0.5,0.572573363780975
100005,26.05,119.633,"Asia",5.5,6,0.5,0.26240000128746
100005,26.05,119.633,"Asia",6,6.5,0.5,0.222199991345406
100005,26.05,119.633,"Asia",6.5,7,0.5,0.2848000228405
100005,26.05,119.633,"Asia",7,7.5,0.5,0.140855371952057
100005,26.05,119.633,"Asia",7.5,8,0.5,0.150384962558746
100005,26.05,119.633,"Asia",8,8.5,0.5,0.100565798580647
100005,26.05,119.633,"Asia",8.5,9,0.5,0.14065033197403
100005,26.05,119.633,"Asia",9,9.5,0.5,0.110099986195564
100005,26.05,119.633,"Asia",9.5,10,0.5,0.0907585620880127
100005,26.05,119.633,"Asia",10,10.5,0.5,0.176882341504097
100006,35,105.915,"Asia",2.5,3,0.5,0.681880712509155
100006,35,105.915,"Asia",3,3.5,0.5,0.43974769115448
100006,35,105.915,"Asia",3.5,4,0.5,0.402682185173035
100006,35,105.915,"Asia",4,4.5,0.5,0.378155201673508
100006,35,105.915,"Asia",4.5,5,0.5,0.516458809375763
100006,35,105.915,"Asia",5,5.5,0.5,0.549351155757904
100006,35,105.915,"Asia",5.5,6,0.5,0.560407102108002
100006,35,105.915,"Asia",6,6.5,0.5,0.519299983978271
100006,35,105.915,"Asia",6.5,7,0.5,0.708564043045044
100006,35,105.915,"Asia",7,7.5,0.5,0.772565186023712
100006,35,105.915,"Asia",7.5,8,0.5,0.302300065755844
100006,35,105.915,"Asia",8,8.5,0.5,0.361000001430511
100006,35,105.915,"Asia",8.5,9,0.5,0.715623378753662
100006,35,105.915,"Asia",9,9.5,0.5,0.443766802549362
100006,35,105.915,"Asia",9.5,10,0.5,0.440069019794464
100006,35,105.915,"Asia",10,10.5,0.5,0.203706905245781
100006,35,105.915,"Asia",10.5,11,0.5,0.68552178144455
100006,35,105.915,"Asia",11,11.5,0.5,0.567356765270233
100007,35.013,105.915,"Asia",2.5,3,0.5,0.550434648990631
100007,35.013,105.915,"Asia",3,3.5,0.5,0.277782887220383
100007,35.013,105.915,"Asia",3.5,4,0.5,0.549879610538483
100007,35.013,105.915,"Asia",4,4.5,0.5,0.323100000619888
100007,35.013,105.915,"Asia",4.5,5,0.5,0.500975787639618
100007,35.013,105.915,"Asia",5,5.5,0.5,0.656876802444458
100007,35.013,105.915,"Asia",5.5,6,0.5,0.540125370025635
100007,35.013,105.915,"Asia",6,6.5,0.5,0.474150627851486
100007,35.013,105.915,"Asia",6.5,7,0.5,0.688751399517059
100007,35.013,105.915,"Asia",7,7.5,0.5,0.739347875118256
100007,35.013,105.915,"Asia",7.5,8,0.5,0.302318960428238
100007,35.013,105.915,"Asia",8,8.5,0.5,0.335621476173401
100007,35.013,105.915,"Asia",8.5,9,0.5,0.89407879114151
100007,35.013,105.915,"Asia",9,9.5,0.5,0.636867761611938
100007,35.013,105.915,"Asia",9.5,10,0.5,0.250259935855865
100007,35.013,105.915,"Asia",10,10.5,0.5,0.226523548364639
100007,35.013,105.915,"Asia",10.5,11,0.5,0.25640532374382
100007,35.013,105.915,"Asia",11,11.5,0.5,0.40163266658783
100007,35.013,105.915,"Asia",11.5,12,0.5,0.368600010871887
100008,35.548,104.609,"Asia",0,0.5,0.5,0.497279435396194
100008,35.548,104.609,"Asia",0.5,1,0.5,0.402440220117569
100008,35.548,104.609,"Asia",1,1.5,0.5,0.164753198623657
100008,35.548,104.609,"Asia",1.5,2,0.5,0.203051596879959
100008,35.548,104.609,"Asia",2,2.5,0.5,0.463045507669449
100008,35.548,104.609,"Asia",2.5,3,0.5,0.199099972844124
100008,35.548,104.609,"Asia",3,3.5,0.5,0.256096631288528
100008,35.548,104.609,"Asia",3.5,4,0.5,0.236079767346382
100008,35.548,104.609,"Asia",4,4.5,0.5,0.405845493078232
100011,36.067,103.85,"Asia",2,2.5,0.5,0.128587141633034
100011,36.067,103.85,"Asia",2.5,3,0.5,0.109189093112946
100011,36.067,103.85,"Asia",3,3.5,0.5,0.0827917605638504
100011,36.067,103.85,"Asia",4.5,5,0.5,0.254061132669449
100011,36.067,103.85,"Asia",5,5.5,0.5,0.272761225700378
100011,36.067,103.85,"Asia",5.5,6,0.5,0.212872132658958
100011,36.067,103.85,"Asia",6,6.5,0.5,0.384638488292694
100011,36.067,103.85,"Asia",6.5,7,0.5,0.450645059347153
100011,36.067,103.85,"Asia",7,7.5,0.5,0.226821139454842
100012,35.338,104.99,"Asia",0.5,1,0.5,0.138899981975555
100012,35.338,104.99,"Asia",1,1.5,0.5,0.124751955270767
100012,35.338,104.99,"Asia",1.5,2,0.5,0.286590933799744
100012,35.338,104.99,"Asia",2,2.5,0.5,0.141085878014565
100012,35.338,104.99,"Asia",2.5,3,0.5,0.187725365161896
100012,35.338,104.99,"Asia",3,3.5,0.5,0.215060397982597
100012,35.338,104.99,"Asia",3.5,4,0.5,0.327096730470657
100012,35.338,104.99,"Asia",4,4.5,0.5,0.248275175690651
100012,35.338,104.99,"Asia",4.5,5,0.5,0.281671851873398
100012,35.338,104.99,"Asia",5,5.5,0.5,0.338131874799728
100012,35.338,104.99,"Asia",5.5,6,0.5,0.200925290584564
100012,35.338,104.99,"Asia",6,6.5,0.5,0.110688932240009
100012,35.338,104.99,"Asia",6.5,7,0.5,0.165544390678406
100012,35.338,104.99,"Asia",7,7.5,0.5,0.066906675696373
100012,35.338,104.99,"Asia",7.5,8,0.5,0.184307068586349
100013,39.006,103.338,"Asia",7,7.5,0.5,0.625857591629028
100013,39.006,103.338,"Asia",7.5,8,0.5,0.0888879299163818
100013,39.006,103.338,"Asia",8,8.5,0.5,0.610739350318909
100013,39.006,103.338,"Asia",8.5,9,0.5,0.284788548946381
100013,39.006,103.338,"Asia",9,9.5,0.5,0.442921340465546
100013,39.006,103.338,"Asia",9.5,10,0.5,0.150330007076263
100013,39.006,103.338,"Asia",10,10.5,0.5,0.403030455112457
100013,39.006,103.338,"Asia",10.5,11,0.5,0.694861829280853
100014,35.51,105.81,"Asia",12.5,13,0.5,0.179787635803223
100015,35.5,105.833,"Asia",14.5,15,0.5,0.505221307277679
100015,35.5,105.833,"Asia",15,15.5,0.5,0.278602600097656
100015,35.5,105.833,"Asia",15.5,16,0.5,0.284857928752899
100015,35.5,105.833,"Asia",16,16.5,0.5,0.261435747146606
100015,35.5,105.833,"Asia",16.5,17,0.5,0.402033179998398
100015,35.5,105.833,"Asia",17,17.5,0.5,0.58234179019928
100015,35.5,105.833,"Asia",17.5,18,0.5,0.562843680381775
100015,35.5,105.833,"Asia",18,18.5,0.5,0.528907537460327
100015,35.5,105.833,"Asia",18.5,19,0.5,0.617500007152557
100015,35.5,105.833,"Asia",19,19.5,0.5,0.168761476874352
100015,35.5,105.833,"Asia",19.5,20,0.5,0.467594832181931
100015,35.5,105.833,"Asia",20,20.5,0.5,0.608078181743622
100015,35.5,105.833,"Asia",20.5,21,0.5,0.942005813121796
100016,35.533,104.517,"Asia",1,1.5,0.5,0.259210795164108
100016,35.533,104.517,"Asia",1.5,2,0.5,0.0964562594890594
100016,35.533,104.517,"Asia",2,2.5,0.5,0.183818489313126
100016,35.533,104.517,"Asia",2.5,3,0.5,0.379579305648804
100016,35.533,104.517,"Asia",3,3.5,0.5,0.411800026893616
100016,35.533,104.517,"Asia",3.5,4,0.5,0.369127482175827
100016,35.533,104.517,"Asia",4,4.5,0.5,0.406710118055344
100016,35.533,104.517,"Asia",4.5,5,0.5,0.28445440530777
100016,35.533,104.517,"Asia",5,5.5,0.5,0.285299986600876
100016,35.533,104.517,"Asia",7.5,8,0.5,0.355235517024994
100016,35.533,104.517,"Asia",8,8.5,0.5,0.243644699454308
100016,35.533,104.517,"Asia",8.5,9,0.5,0.112844534218311
100016,35.533,104.517,"Asia",9,9.5,0.5,0.199556469917297
100016,35.533,104.517,"Asia",9.5,10,0.5,0.39076092839241
100016,35.533,104.517,"Asia",10,10.5,0.5,0.139986008405685
100016,35.533,104.517,"Asia",10.5,11,0.5,0.132386758923531
100016,35.533,104.517,"Asia",11,11.5,0.5,0.159159258008003
100017,38.179,102.765,"Asia",9,9.5,0.5,0.470004945993423
100017,38.179,102.765,"Asia",9.5,10,0.5,0.40414634346962
100017,38.179,102.765,"Asia",10,10.5,0.5,0.25394481420517
100017,38.179,102.765,"Asia",10.5,11,0.5,0.290186017751694
100017,38.179,102.765,"Asia",11,11.5,0.5,0.622052371501923
100017,38.179,102.765,"Asia",11.5,12,0.5,0.52257627248764
100017,38.179,102.765,"Asia",12,12.5,0.5,0.590786755084991
100017,38.179,102.765,"Asia",12.5,13,0.5,0.487538605928421
100017,38.179,102.765,"Asia",13,13.5,0.5,0.386311501264572
100017,38.179,102.765,"Asia",13.5,14,0.5,0.415199965238571
100017,38.179,102.765,"Asia",14,14.5,0.5,0.933700025081635
100017,38.179,102.765,"Asia",15.5,16,0.5,0.517503499984741
100017,38.179,102.765,"Asia",19,19.5,0.5,0.189629048109055
100018,35.76,105.82,"Asia",1,1.5,0.5,0.448257923126221
100018,35.76,105.82,"Asia",1.5,2,0.5,0.437353223562241
100018,35.76,105.82,"Asia",2,2.5,0.5,0.489937961101532
100018,35.76,105.82,"Asia",2.5,3,0.5,0.303850919008255
100018,35.76,105.82,"Asia",3,3.5,0.5,0.365929782390594
100018,35.76,105.82,"Asia",3.5,4,0.5,0.221302285790443
100018,35.76,105.82,"Asia",4,4.5,0.5,0.184036090970039
100018,35.76,105.82,"Asia",4.5,5,0.5,0.362493366003036
100018,35.76,105.82,"Asia",5,5.5,0.5,0.408989369869232
100018,35.76,105.82,"Asia",5.5,6,0.5,0.315981447696686
100018,35.76,105.82,"Asia",6,6.5,0.5,0.328665733337402
100018,35.76,105.82,"Asia",6.5,7,0.5,0.349938780069351
100018,35.76,105.82,"Asia",7,7.5,0.5,0.385373741388321
100018,35.76,105.82,"Asia",7.5,8,0.5,0.391060143709183
100018,35.76,105.82,"Asia",8,8.5,0.5,0.445676505565643
100018,35.76,105.82,"Asia",8.5,9,0.5,0.543491363525391
100018,35.76,105.82,"Asia",9,9.5,0.5,0.392339766025543
100018,35.76,105.82,"Asia",9.5,10,0.5,0.44790905714035
100018,35.76,105.82,"Asia",10,10.5,0.5,0.365376889705658
100019,33.95,102.35,"Asia",0,0.5,0.5,0.384687662124634
100019,33.95,102.35,"Asia",0.5,1,0.5,0.47606635093689
100019,33.95,102.35,"Asia",1,1.5,0.5,0.383884996175766
100019,33.95,102.35,"Asia",1.5,2,0.5,0.275939077138901
100019,33.95,102.35,"Asia",2,2.5,0.5,0.249689251184464
100019,33.95,102.35,"Asia",2.5,3,0.5,0.33351793885231
100019,33.95,102.35,"Asia",3,3.5,0.5,0.269209951162338
100019,33.95,102.35,"Asia",3.5,4,0.5,0.212981984019279
100019,33.95,102.35,"Asia",4,4.5,0.5,0.347070574760437
100019,33.95,102.35,"Asia",4.5,5,0.5,0.765170454978943
100019,33.95,102.35,"Asia",5,5.5,0.5,0.519568860530853
100019,33.95,102.35,"Asia",5.5,6,0.5,0.305138975381851
100019,33.95,102.35,"Asia",6,6.5,0.5,0.370774120092392
100019,33.95,102.35,"Asia",6.5,7,0.5,0.368034482002258
100019,33.95,102.35,"Asia",8,8.5,0.5,0.362778037786484
100019,33.95,102.35,"Asia",8.5,9,0.5,0.220544844865799
100019,33.95,102.35,"Asia",10,10.5,0.5,0.293142676353455
100019,33.95,102.35,"Asia",11.5,12,0.5,0.290212035179138
100019,33.95,102.35,"Asia",12,12.5,0.5,0.356667727231979
100021,22.733,113.717,"Asia",0,0.5,0.5,0.913069665431976
100021,22.733,113.717,"Asia",1.5,2,0.5,0.602902293205261
100021,22.733,113.717,"Asia",2,2.5,0.5,1
100022,23.133,113.233,"Asia",0,0.5,0.5,0.26612976193428
100022,23.133,113.233,"Asia",0.5,1,0.5,0.195760428905487
100022,23.133,113.233,"Asia",1,1.5,0.5,0.306876748800278
100022,23.133,113.233,"Asia",1.5,2,0.5,0.279901415109634
100022,23.133,113.233,"Asia",2,2.5,0.5,0.228712409734726
100022,23.133,113.233,"Asia",2.5,3,0.5,0.261739552021027
100022,23.133,113.233,"Asia",3,3.5,0.5,0.329049348831177
100022,23.133,113.233,"Asia",4.5,5,0.5,0.240000024437904
100022,23.133,113.233,"Asia",5,5.5,0.5,0.251867175102234
100022,23.133,113.233,"Asia",5.5,6,0.5,0.406265616416931
100022,23.133,113.233,"Asia",6,6.5,0.5,0.457541733980179
100022,23.133,113.233,"Asia",6.5,7,0.5,0.9231076836586
100024,22.35,113.817,"Asia",3,3.5,0.5,0.325492531061172
100025,23.45,116.667,"Asia",5,5.5,0.5,0.738877892494202
100025,23.45,116.667,"Asia",5.5,6,0.5,0.362011581659317
100025,23.45,116.667,"Asia",6,6.5,0.5,0.334511429071426
100025,23.45,116.667,"Asia",6.5,7,0.5,0.356961756944656
100025,23.45,116.667,"Asia",7,7.5,0.5,0.207607239484787
100025,23.45,116.667,"Asia",7.5,8,0.5,0.351321965456009
100025,23.45,116.667,"Asia",8,8.5,0.5,0.349557787179947
100025,23.45,116.667,"Asia",8.5,9,0.5,0.419902235269547
100025,23.45,116.667,"Asia",9,9.5,0.5,0.370561182498932
100025,23.45,116.667,"Asia",9.5,10,0.5,0.324593156576157
100025,23.45,116.667,"Asia",10,10.5,0.5,0.281821936368942
100025,23.45,116.667,"Asia",10.5,11,0.5,0.590551555156708
100025,23.45,116.667,"Asia",11,11.5,0.5,0.68137127161026
100026,21.55,111.667,"Asia",1.5,2,0.5,0.812460780143738
100026,21.55,111.667,"Asia",2,2.5,0.5,0.50072318315506
100026,21.55,111.667,"Asia",2.5,3,0.5,0.431283503770828
100026,21.55,111.667,"Asia",5,5.5,0.5,0.477878510951996
100026,21.55,111.667,"Asia",7,7.5,0.5,0.382338225841522
100027,22.833,113.25,"Asia",3.5,4,0.5,0.621887862682343
100028,20.35,110.35,"Asia",3,3.5,0.5,0.614122807979584
100028,20.35,110.35,"Asia",14.5,15,0.5,0.928578555583954
100028,20.35,110.35,"Asia",15,15.5,0.5,0.883673191070557
100028,20.35,110.35,"Asia",15.5,16,0.5,0.467833876609802
100028,20.35,110.35,"Asia",18,18.5,0.5,0.249137356877327
100030,25.2,110.2,"Asia",2.5,3,0.5,0.498850077390671
100030,25.2,110.2,"Asia",3,3.5,0.5,0.284913957118988
100030,25.2,110.2,"Asia",3.5,4,0.5,0.388720244169235
100030,25.2,110.2,"Asia",4,4.5,0.5,0.461169272661209
100030,25.2,110.2,"Asia",4.5,5,0.5,0.413464993238449
100030,25.2,110.2,"Asia",5,5.5,0.5,0.348717898130417
100030,25.2,110.2,"Asia",5.5,6,0.5,0.365126967430115
100030,25.2,110.2,"Asia",6,6.5,0.5,0.372958421707153
100030,25.2,110.2,"Asia",7.5,8,0.5,0.312328219413757
100030,25.2,110.2,"Asia",8,8.5,0.5,0.14383752644062
100030,25.2,110.2,"Asia",8.5,9,0.5,0.552444815635681
100030,25.2,110.2,"Asia",9,9.5,0.5,0.340278804302216
100030,25.2,110.2,"Asia",9.5,10,0.5,0.352724552154541
100030,25.2,110.2,"Asia",10,10.5,0.5,0.463526844978333
100030,25.2,110.2,"Asia",10.5,11,0.5,0.401434928178787
100031,21.533,109.083,"Asia",2,2.5,0.5,0.215199992060661
100031,21.533,109.083,"Asia",2.5,3,0.5,0.184438765048981
100031,21.533,109.083,"Asia",3,3.5,0.5,0.364541113376617
100031,21.533,109.083,"Asia",3.5,4,0.5,0.302936375141144
100031,21.533,109.083,"Asia",4,4.5,0.5,0.215934544801712
100031,21.533,109.083,"Asia",4.5,5,0.5,0.260573953390121
100031,21.533,109.083,"Asia",5,5.5,0.5,0.21231946349144
100031,21.533,109.083,"Asia",5.5,6,0.5,0.110249996185303
100031,21.533,109.083,"Asia",6,6.5,0.5,0.197239458560944
100031,21.533,109.083,"Asia",6.5,7,0.5,0.132402032613754
100031,21.533,109.083,"Asia",7,7.5,0.5,0.25228825211525
100031,21.533,109.083,"Asia",7.5,8,0.5,0.372674524784088
100031,21.533,109.083,"Asia",8,8.5,0.5,0.272537469863892
100031,21.533,109.083,"Asia",8.5,9,0.5,0.139800295233727
100031,21.533,109.083,"Asia",9,9.5,0.5,0.340000003576279
100031,21.533,109.083,"Asia",9.5,10,0.5,0.28834480047226
100034,26.7,104.233,"Asia",0.5,1,0.5,0.621895253658295
100034,26.7,104.233,"Asia",1,1.5,0.5,0.0836317539215088
100034,26.7,104.233,"Asia",1.5,2,0.5,0.328599989414215
100034,26.7,104.233,"Asia",2,2.5,0.5,0.122412294149399
100034,26.7,104.233,"Asia",2.5,3,0.5,0.385809779167175
100034,26.7,104.233,"Asia",3,3.5,0.5,0.202442690730095
100034,26.7,104.233,"Asia",3.5,4,0.5,0.18010002374649
100034,26.7,104.233,"Asia",4,4.5,0.5,0.184356302022934
100034,26.7,104.233,"Asia",4.5,5,0.5,0.24498787522316
100034,26.7,104.233,"Asia",5,5.5,0.5,0.045740719884634
100034,26.7,104.233,"Asia",5.5,6,0.5,0.0454045422375202
100034,26.7,104.233,"Asia",6,6.5,0.5,0.19413024187088
100034,26.7,104.233,"Asia",6.5,7,0.5,0.182399988174438
100034,26.7,104.233,"Asia",7,7.5,0.5,0.0880911946296692
100034,26.7,104.233,"Asia",7.5,8,0.5,0.203543141484261
100034,26.7,104.233,"Asia",8,8.5,0.5,0.341025024652481
100034,26.7,104.233,"Asia",8.5,9,0.5,0.436056405305862
100034,26.7,104.233,"Asia",9,9.5,0.5,0.394060611724854
100034,26.7,104.233,"Asia",9.5,10,0.5,0.0619184151291847
100034,26.7,104.233,"Asia",10,10.5,0.5,0.200109794735909
100034,26.7,104.233,"Asia",10.5,11,0.5,0.165930777788162
100034,26.7,104.233,"Asia",11,11.5,0.5,0.310729146003723
100034,26.7,104.233,"Asia",11.5,12,0.5,0.75821053981781
100034,26.7,104.233,"Asia",12,12.5,0.5,0.977297723293304
100034,26.7,104.233,"Asia",12.5,13,0.5,0.760747849941254
100034,26.7,104.233,"Asia",13,13.5,0.5,0.363887786865234
100035,26.033,105.833,"Asia",0,0.5,0.5,0.273156076669693
100035,26.033,105.833,"Asia",0.5,1,0.5,0.191288992762566
100035,26.033,105.833,"Asia",1,1.5,0.5,0.254778534173965
100035,26.033,105.833,"Asia",8.5,9,0.5,0.20727926492691
100036,26.233,105.917,"Asia",11.5,12,0.5,0.142999351024628
100036,26.233,105.917,"Asia",12,12.5,0.5,0.152586430311203
100036,26.233,105.917,"Asia",12.5,13,0.5,0.145555153489113
100036,26.233,105.917,"Asia",13,13.5,0.5,0.289071083068848
100036,26.233,105.917,"Asia",13.5,14,0.5,0.177872136235237
100036,26.233,105.917,"Asia",14,14.5,0.5,0.157430335879326
100036,26.233,105.917,"Asia",14.5,15,0.5,0.166983276605606
100036,26.233,105.917,"Asia",15,15.5,0.5,0.133951589465141
100036,26.233,105.917,"Asia",15.5,16,0.5,0.13374337553978
100036,26.233,105.917,"Asia",16,16.5,0.5,0.155968531966209
100036,26.233,105.917,"Asia",16.5,17,0.5,0.102889738976955
100036,26.233,105.917,"Asia",17,17.5,0.5,0.102239117026329
100036,26.233,105.917,"Asia",17.5,18,0.5,0.091061994433403
100036,26.233,105.917,"Asia",18,18.5,0.5,0.16828316450119
100036,26.233,105.917,"Asia",18.5,19,0.5,0.153349965810776
100036,26.233,105.917,"Asia",19,19.5,0.5,0.187581226229668
100036,26.233,105.917,"Asia",19.5,20,0.5,0.283003300428391
100036,26.233,105.917,"Asia",20,20.5,0.5,0.26030021905899
100036,26.233,105.917,"Asia",20.5,21,0.5,0.143455907702446
100039,19.95,110.183,"Asia",0.5,1,0.5,0.363636344671249
100039,19.95,110.183,"Asia",1,1.5,0.5,0.527272760868073
100039,19.95,110.183,"Asia",1.5,2,0.5,0.0766916647553444
100039,19.95,110.183,"Asia",2,2.5,0.5,0.700070023536682
100039,19.95,110.183,"Asia",2.5,3,0.5,0.73337334394455
100039,19.95,110.183,"Asia",3,3.5,0.5,0.551699995994568
100039,19.95,110.183,"Asia",3.5,4,0.5,0.501582324504852
100039,19.95,110.183,"Asia",4,4.5,0.5,0.724882364273071
100039,19.95,110.183,"Asia",4.5,5,0.5,0.129558026790619
100039,19.95,110.183,"Asia",5,5.5,0.5,0.20492048561573
100039,19.95,110.183,"Asia",5.5,6,0.5,0.438443839550018
100039,19.95,110.183,"Asia",6,6.5,0.5,0.234123408794403
100039,19.95,110.183,"Asia",6.5,7,0.5,0.421668440103531
100039,19.95,110.183,"Asia",7,7.5,0.5,0.280900001525879
100039,19.95,110.183,"Asia",7.5,8,0.5,0.270599991083145
100040,40.867,115.85,"Asia",0,0.5,0.5,0.288842618465424
100040,40.867,115.85,"Asia",0.5,1,0.5,0.222435757517815
100040,40.867,115.85,"Asia",1,1.5,0.5,0.157864406704903
100040,40.867,115.85,"Asia",1.5,2,0.5,0.152903214097023
100040,40.867,115.85,"Asia",2,2.5,0.5,0.235218673944473
100041,38.833,115.917,"Asia",0.5,1,0.5,0.23114863038063
100041,38.833,115.917,"Asia",1,1.5,0.5,0.25117489695549
100041,38.833,115.917,"Asia",1.5,2,0.5,0.15229906141758
100041,38.833,115.917,"Asia",2,2.5,0.5,0.424493998289108
100041,38.833,115.917,"Asia",2.5,3,0.5,0.361454546451569
100041,38.833,115.917,"Asia",3,3.5,0.5,0.126083344221115
100041,38.833,115.917,"Asia",5.5,6,0.5,0.480191707611084
100041,38.833,115.917,"Asia",6,6.5,0.5,0.519146680831909
100041,38.833,115.917,"Asia",6.5,7,0.5,0.23637643456459
100041,38.833,115.917,"Asia",7,7.5,0.5,0.19618234038353
100041,38.833,115.917,"Asia",7.5,8,0.5,0.0743827894330025
100041,38.833,115.917,"Asia",8,8.5,0.5,0.230434909462929
100041,38.833,115.917,"Asia",8.5,9,0.5,0.181562811136246
100042,38.967,118.6,"Asia",0,0.5,0.5,0.265079379081726
100042,38.967,118.6,"Asia",0.5,1,0.5,0.231128722429276
100042,38.967,118.6,"Asia",1,1.5,0.5,0.245200008153915
100042,38.967,118.6,"Asia",1.5,2,0.5,0.462215065956116
100042,38.967,118.6,"Asia",2,2.5,0.5,0.334910929203033
100042,38.967,118.6,"Asia",2.5,3,0.5,0.395363956689835
100042,38.967,118.6,"Asia",3,3.5,0.5,0.522023379802704
100042,38.967,118.6,"Asia",3.5,4,0.5,0.210654556751251
100042,38.967,118.6,"Asia",4,4.5,0.5,0.156583949923515
100042,38.967,118.6,"Asia",4.5,5,0.5,0.144449412822723
100042,38.967,118.6,"Asia",5,5.5,0.5,0.383026748895645
100043,39.333,119.17,"Asia",8.5,9,0.5,0.161767646670341
100043,39.333,119.17,"Asia",9,9.5,0.5,0.325985848903656
100043,39.333,119.17,"Asia",9.5,10,0.5,0.250672608613968
100043,39.333,119.17,"Asia",10,10.5,0.5,0.304152280092239
100043,39.333,119.17,"Asia",10.5,11,0.5,0.161729469895363
100044,41.2,116.633,"Asia",0,0.5,0.5,0.345300018787384
100044,41.2,116.633,"Asia",0.5,1,0.5,0.223585873842239
100044,41.2,116.633,"Asia",1,1.5,0.5,0.279763579368591
100044,41.2,116.633,"Asia",1.5,2,0.5,0.24908646941185
100045,40.567,115.15,"Asia",2,2.5,0.5,0.175799980759621
100045,40.567,115.15,"Asia",2.5,3,0.5,0.131599992513657
100045,40.567,115.15,"Asia",3,3.5,0.5,0.142800003290176
100045,40.567,115.15,"Asia",6,6.5,0.5,0.106828078627586
100045,40.567,115.15,"Asia",6.5,7,0.5,0.0706705152988434
100045,40.567,115.15,"Asia",7,7.5,0.5,0.176676332950592
100045,40.567,115.15,"Asia",7.5,8,0.5,0.118458278477192
100045,40.567,115.15,"Asia",8,8.5,0.5,0.093868725001812
100045,40.567,115.15,"Asia",9.5,10,0.5,0.0465288311243057
100045,40.567,115.15,"Asia",10,10.5,0.5,0.0636844858527184
100045,40.567,115.15,"Asia",10.5,11,0.5,0.163824468851089
100045,40.567,115.15,"Asia",11,11.5,0.5,0.271776556968689
100045,40.567,115.15,"Asia",11.5,12,0.5,0.24835778772831
100045,40.567,115.15,"Asia",12,12.5,0.5,0.265683531761169
100045,40.567,115.15,"Asia",12.5,13,0.5,0.178031831979752
100045,40.567,115.15,"Asia",13,13.5,0.5,0.137580022215843
100045,40.567,115.15,"Asia",14.5,15,0.5,0.127283096313477
100045,40.567,115.15,"Asia",15,15.5,0.5,0.0828176960349083
100045,40.567,115.15,"Asia",15.5,16,0.5,0.312468737363815
100045,40.567,115.15,"Asia",16,16.5,0.5,0.301869809627533
100046,39.5,119.17,"Asia",3,3.5,0.5,0.235023513436317
100046,39.5,119.17,"Asia",3.5,4,0.5,0.240527451038361
100046,39.5,119.17,"Asia",4,4.5,0.5,0.394692629575729
100046,39.5,119.17,"Asia",4.5,5,0.5,0.416576892137527
100046,39.5,119.17,"Asia",5,5.5,0.5,0.438437730073929
100046,39.5,119.17,"Asia",7.5,8,0.5,0.157531797885895
