"Longitude","Latitude","Timeslice","BIO1","BIO4","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
90,87.1590957641602,0.1,-17.7817124823729,1249.53408761356,-9.3510292371114,-32.0577710469564,-1.75355637073517,-32.0577710469564,212.762087821961,28.9534435272217,9.37000846862793,34.156563842298,77.4879207611084,31.8038454055786,69.8516693115235,31.8038454055786
93.75,87.1590957641602,0.1,-17.7755275865396,1249.30969064668,-9.3432167371114,-32.0519116719564,-1.7470459540685,-32.0519116719564,214.193192481995,28.8130130767822,9.42496109008789,34.0800671203841,78.381456375122,32.0052309036255,69.1955757141113,32.0052309036255
97.5,87.1590957641602,0.1,-17.7753648261229,1249.7585357893,-9.3334511121114,-32.0590731302897,-1.74053553740183,-32.0590731302897,215.465721130371,28.7708015441895,9.55011177062988,33.9945642773941,79.2548274993897,32.3019151687622,68.6833419799805,32.3019151687622
101.25,87.1590957641602,0.1,-17.7753648261229,1250.17607454231,-9.32628965377807,-32.0753491719564,-1.73402512073517,-32.0753491719564,216.635234832764,28.7139377593994,9.60928916931152,34.0580534476937,80.0866928100586,32.5044860839843,68.2021579742432,32.5044860839843
105,87.1590957641602,0.1,-17.7797593573729,1250.98436570442,-9.31912819544473,-32.101390838623,-1.72816574573517,-32.101390838623,217.989999771118,28.5453281402588,9.70634651184082,34.1022844768535,81.0095119476318,32.8088159561157,67.6286392211914,32.8088159561157
108.75,87.1590957641602,0.1,-17.7799221177896,1250.88428868751,-9.3217323621114,-32.103343963623,-1.72295741240183,-32.103343963623,219.399701118469,28.4043140411377,9.79228019714355,34.204567413096,81.844440460205,33.131760597229,67.1874122619629,33.131760597229
112.5,87.1590957641602,0.1,-17.7765041490396,1250.66421857976,-9.3158729871114,-32.1039950052897,-1.71840012073517,-32.1039950052897,220.386191368103,28.26731300354,9.91957759857178,34.1834245517226,82.513744354248,33.559289932251,66.7422351837158,33.559289932251
116.25,87.1590957641602,0.1,-17.7774807115396,1250.94515951807,-9.30936257044473,-28.9699872334798,-1.7138428290685,-32.1124585469564,221.27627658844,28.1114082336426,10.0103330612183,34.1793370911918,83.1566734313965,33.9379415512085,66.3411750793457,34.0077648162842
120,87.1590957641602,0.1,-17.7851304511229,1251.70370740332,-9.31131569544473,-28.9953778584798,-1.70928553740183,-32.1371981302897,222.126714706421,28.5865230560303,10.1465377807617,34.1861396958776,83.7347030639649,34.2411613464355,66.0875625610352,34.4654808044433
123.75,87.1590957641602,0.1,-17.7955472767353,1252.08324669057,-9.3236854871114,-29.0194664001465,-1.7060303290685,-32.1502195994059,222.697273254395,29.0547981262207,10.2740116119385,34.2358567415554,84.2452659606934,34.4353523254395,65.9014797210694,34.8395166397095
127.5,87.1590957641602,0.1,-17.7948962350686,1252.28331596312,-9.31261777877807,-29.0389976501465,-1.70342616240183,-32.1593341827393,223.069319725037,29.5047416687012,10.4231357574463,34.2326661877183,84.5684223175049,34.6713018417358,65.5333499908447,35.2698135375976
131.25,87.1590957641602,0.1,-17.799616287152,1252.58486186816,-9.31717507044473,-29.0604820251465,-1.7001709540685,-32.1743081410726,223.061265945435,29.8457946777344,10.5585298538208,34.2703774890907,84.8142967224121,34.8703813552856,65.3021011352539,35.655158996582
135,87.1590957641602,0.1,-17.8058011829853,1253.32549211852,-9.3197792371114,-29.0949872334798,-1.6962647040685,-32.2029539744059,222.765825271607,30.0782928466797,10.6741752624512,34.2655652821752,84.8484840393066,34.9586973190308,65.014741897583,35.9651374816895
138.75,87.1590957641602,0.1,-17.8219144642353,1254.64935936958,-9.3295448621114,-29.1412111918131,-1.6904053290685,-32.2407143910726,222.807940483093,30.2335777282715,10.8590307235718,34.139563125913,84.8698101043701,35.1305513381958,64.9843444824219,36.3701286315918
142.5,87.1590957641602,0.1,-17.825495193402,1254.53349988813,-9.3354042371114,-29.1587893168131,-1.68910324573517,-32.2452716827393,222.381359100342,30.4188537597656,11.0657138824463,34.1330163561815,84.8783302307129,35.269495010376,64.7395725250244,36.7199316024781
146.25,87.1590957641602,0.1,-17.8295642038186,1254.96926967722,-9.3354042371114,-29.1809247334798,-1.6884522040685,-32.2641518910726,222.061162948608,30.5941696166992,11.2405014038086,34.1190961291296,84.837718963623,35.3846282958985,64.6719284057617,37.032772064209
150,87.1590957641602,0.1,-17.839167068402,1255.85673446499,-9.3354042371114,-29.2063153584798,-1.6884522040685,-32.2895425160726,221.592373847961,30.6204948425293,11.3898019790649,34.0248163608136,84.6824550628662,35.4884977340698,64.4932460784912,37.3590230941772
153.75,87.1590957641602,0.1,-17.842585037152,1255.93426670004,-9.33865944544473,-29.2291018168131,-1.68975428740183,-32.2993081410726,221.024303436279,30.7770290374756,11.4784460067749,34.0347914827733,84.544137954712,35.4783840179443,64.2939891815186,37.5589036941528
157.5,87.1590957641602,0.1,-17.852676341931,1256.65130928728,-9.34256569544473,-29.2538420359294,-1.6923584540685,-32.3214441935222,220.342469215393,30.6610832214355,11.546947479248,33.8675270770594,84.209810256958,35.5197525024413,64.119556427002,37.8179864883422
161.25,87.1590957641602,0.1,-17.8582101960977,1257.01825963636,-9.34386777877807,-29.2824878692627,-1.6962647040685,-32.3409754435222,219.542175292969,30.5192222595215,11.5448045730591,33.7070045296483,83.8010425567627,35.4871454238892,64.0262174606323,37.9912195205688
165,87.1590957641602,0.1,-17.8738351960977,1257.43183962663,-9.36339902877807,-29.3235034942627,-1.7040772040685,-32.3689702351888,218.518550872803,30.3192749023438,11.5225877761841,33.6136002922979,83.3313846588135,35.4188594818115,63.9380769729614,38.1317577362061
168.75,87.1590957641602,0.1,-17.8847401440144,1257.77632980151,-9.37186257044473,-29.3469409942627,-1.71254074573517,-32.3930587768555,217.786807060242,30.0933799743652,11.4993581771851,33.539365567198,83.0346317291259,35.4000530242921,64.0533828735352,38.2858810424805
172.5,87.1590957641602,0.1,-17.8948312898477,1258.10132852621,-9.38358132044473,-29.381446202596,-1.72230637073517,-32.4223556518555,217.315557479858,30.0620346069336,11.4727764129639,33.6301765402313,82.8970375061035,35.3322496414185,64.2428693771363,38.3990459442139
176.25,87.1590957641602,0.1,-17.9042713940144,1258.17729135972,-9.38878965377807,-29.408789952596,-1.73467616240183,-32.4366785685222,216.304438591003,29.8546581268311,11.4732837677002,33.6333932144543,82.4882316589356,35.2604169845581,64.3471603393554,38.4595947265625
180,87.1590957641602,0.1,-17.8779042065144,1256.31513163232,-9.35233132044473,-29.383399327596,-1.7529053290685,-32.4021733601888,215.490345954895,29.6201248168945,11.4283838272095,33.5022233968688,81.9872589111328,35.2769947052002,64.5107669830323,38.5847902297974
-176.25,87.1590957641602,0.1,-17.891250560681,1256.51110537744,-9.36014382044473,-29.4120451609294,-1.76918137073517,-32.4256108601888,214.92634677887,29.537483215332,11.4498977661133,33.5055834662427,81.6860427856445,35.2158823013306,64.6592197418213,38.7566766738892
-172.5,87.1590957641602,0.1,-17.908340404431,1257.00092787675,-9.3705604871114,-29.4465503692627,-1.78741053740183,-32.4549077351888,214.534365653992,29.4495239257812,11.4498195648193,33.4808746722274,81.3864059448242,35.2012348175049,64.9367418289185,38.8692750930786
-168.75,87.1590957641602,0.1,-17.9238026440144,1257.0748227649,-9.39139382044473,-29.471289952596,-1.80498866240183,-32.4757410685222,214.05421257019,29.2093696594238,11.4251089096069,33.3184857770298,80.9736671447753,35.2308206558227,65.1311569213866,38.9612560272216
-165,87.1590957641602,0.1,-17.9417062898477,1257.50617520377,-9.40636777877807,-29.4992847442627,-1.82256678740183,-32.5056889851888,213.703347206116,28.9460945129395,11.4346580505371,33.2110729005602,80.6073760986329,35.3079357147216,65.4912300109864,39.1395215988159
-161.25,87.1590957641602,0.1,-17.9614003002644,1257.93767464511,-9.42199277877807,-29.524024327596,-1.83949387073517,-32.5245691935222,213.88287448883,28.7266864776611,11.4958114624023,33.1261665552862,80.463659286499,35.4687824249267,66.0304241180419,39.43293094635
-157.5,87.1590957641602,0.1,-17.9780018627644,1258.40137463611,-9.43371152877807,-29.5507170359294,-1.85381678740183,-32.5460535685222,213.791242599487,28.3476505279541,11.6141767501831,32.7866480347558,80.070203781128,35.6442413330079,66.241265296936,39.798213005066
-153.75,87.1590957641602,0.1,-18.0003000398477,1259.71735096212,-9.44217507044473,-29.584571202596,-1.8681397040685,-32.5883712768555,213.822686195374,28.2389373779297,11.7071533203125,32.6300918455593,79.7965717315674,35.9516706466674,66.6612520217896,40.0766639709472
-150,87.1590957641602,0.1,-18.0219471752644,1261.13407561018,-9.4486854871114,-29.615821202596,-1.87920741240183,-32.6248296101888,213.891070365906,28.39772605896,11.8133687973022,32.3952487020825,79.5639591217042,36.2801465988159,67.0445022583009,40.3693532943726
-146.25,87.1590957641602,0.1,-18.046035716931,1262.45599757998,-9.46886777877807,-29.645118077596,-1.8876709540685,-32.6619389851888,213.970504760742,28.4718189239502,11.9439945220947,32.0652783022369,79.2723064422607,36.6479969024658,67.1568393707276,40.7109470367432
-142.5,87.1590957641602,0.1,-18.068984935681,1264.49349575628,-9.47472715377807,-21.995922088623,-1.89092616240183,-32.7088139851888,214.151186943054,28.5919418334961,11.9447050094604,31.8280951105935,79.0994052886963,36.9062881469726,67.3482894897461,41.0988168716431
-138.75,87.1590957641602,0.1,-18.0881919364134,1266.25270808961,-9.4864509900411,-21.999828338623,-1.89027512073517,-32.7465744018555,214.812151908875,28.6502494812012,12.1188135147095,31.4122104756878,79.0363388061524,37.2940216064454,67.4435234069825,41.6216173171997
-135,87.1590957641602,0.1,-18.1062583426634,1268.06345644502,-9.49751869837443,-22.0082918802897,-1.88311366240183,-32.7836837768555,215.558464050293,28.6106510162354,12.2434730529785,31.037010619514,79.0303783416748,37.632737159729,67.4798412322999,42.1688737869263
-131.25,87.1590957641602,0.1,-18.1235109468301,1270.12351540352,-9.50728432337443,-22.0200106302897,-1.8720459540685,-32.8214441935222,216.557075500488,28.5822772979736,12.5015058517456,30.4248009003084,78.9308815002441,38.2231168746948,67.4904689788818,42.7777862548829
-127.5,87.1590957641602,0.1,-18.1443442801634,1272.5567194405,-9.52681557337443,-22.023265838623,-1.85511887073517,-32.8618087768555,217.659502029419,28.5213184356689,12.7128801345825,29.8781898046153,79.0263175964355,38.7952518463135,67.3641757965087,43.4348039627076
-123.75,87.1590957641602,0.1,-18.1642010509968,1275.4147988289,-9.53788328170777,-22.034984588623,-1.8329834540685,-32.9073816935222,218.733419418335,28.5207347869873,12.8397655487061,29.3487419717673,79.0745372772217,39.4202489852906,67.3136196136474,44.1303758621215
-120,87.1590957641602,0.1,-18.1788494884968,1278.05299865928,-9.5509041150411,-22.040843963623,-1.8056397040685,-32.9483973185222,219.78343296051,28.4399375915527,13.0485754013062,28.7955757778068,79.1396369934082,39.9486999511719,67.1258373260497,44.7889738082885
-116.25,87.1590957641602,0.1,-18.1928468843301,1281.21874975513,-9.5489509900411,-22.0499585469564,-1.77504074573517,-32.9939702351888,221.066495895386,28.3399257659912,13.1827411651611,28.2720398175674,79.3301067352294,40.5307369232178,66.9335098266602,45.5222444534302
-112.5,87.1590957641602,0.1,-18.2063559989134,1284.11510675347,-9.5606697400411,-22.0610262552897,-1.74183762073517,-33.0362879435222,222.349931716919,28.2539043426514,13.3390464782715,27.8121881438157,79.5979690551758,41.1187381744384,66.6355419158936,46.2592430114746
-108.75,87.1590957641602,0.1,-18.2193768223127,1287.16106535318,-9.57434157530467,-22.0636304219564,-1.70407716433207,-33.0792566935222,223.656136512756,28.1222057342529,13.5679607391357,27.3394524455993,79.848554611206,41.8037481307983,66.3541889190674,46.8891592025757
-105,87.1590957641602,0.1,-18.223120311896,1289.51240840164,-9.57889886697134,-22.0590731302897,-1.66501466433207,-33.1020431518555,224.705996513367,28.0153503417969,13.7375059127808,27.0694554163643,80.1631698608398,42.3750181198121,66.0358695983887,47.3748474121094
-101.25,87.1590957641602,0.1,-18.2361411452293,1292.81099199437,-9.59061761697134,-22.0655835469564,-1.6233479976654,-33.1469650268555,225.660746574402,28.3165702819824,13.7955846786499,26.8650671193299,80.5073795318603,42.815125465393,65.6516418457031,47.9096612930298
-97.5,87.1590957641602,0.1,-18.247534374396,1295.86795180427,-9.602987408638,-22.0707918802897,-1.58298341433207,-33.1873296101888,226.363065719604,28.6682205200195,13.8800058364868,26.6954022586701,80.7961997985839,43.2400064468383,65.2496318817138,48.2928524017334
-93.75,87.1590957641602,0.1,-18.2542075514793,1298.23702692131,-9.614706158638,-22.0773022969564,-1.54066570599874,-33.2055587768555,226.763630867005,28.9491100311279,13.9216718673706,26.6225020043275,81.0158576965332,43.5687808990479,64.8074989318848,48.5491971969605
-90,87.1590957641602,0.1,-18.2595786452293,1300.892759959,-9.61731032530467,-22.079906463623,-1.49899903933207,-33.2316004435222,226.980067253113,29.3338031768799,14.0569438934326,26.6887893222824,81.2914199829102,43.9291343688965,64.3081970214844,48.5906915664673
-86.25,87.1590957641602,0.1,-18.2673911452293,1303.64060277874,-9.62772699197134,-22.0844637552897,-1.45993653933207,-33.2635014851888,226.830652236939,29.5758056640625,14.0673160552979,26.9098631636236,81.5677223205567,44.1144676208496,63.9716148376465,48.3843812942505
-82.5,87.1590957641602,0.1,-18.2698325440288,1305.58424053531,-9.63879470030467,-22.0831616719564,-1.42022296786308,-33.2758712768555,226.311938285828,29.7886123657227,14.1235551834106,27.0820143974093,81.6068897247314,44.2852182388305,63.5945606231689,48.0640764236451
-78.75,87.1590957641602,0.1,-18.2732505127788,1307.35812758046,-9.65246657530467,-22.0805575052897,-1.38506671786308,-33.2830327351888,225.255085945129,29.9430332183838,14.1800575256348,27.1848111973363,81.3487110137939,44.3683795928956,63.0972347259521,47.5546035766602
-75,87.1590957641602,0.1,-18.2773195231954,1309.06879777283,-9.66613845030467,-22.0825106302897,-1.34991046786308,-33.2954025268555,223.367159843445,29.8778190612793,14.0974540710449,27.3407427200687,80.8076038360596,44.1764888763427,62.6567859649658,46.8066606521606
-71.25,87.1590957641602,0.1,-18.2828533773621,1310.86319358042,-9.685018658638,-22.087718963623,-1.31670734286308,-33.3155848185222,221.164630889893,29.748706817627,14.0155296325684,27.3885864959947,79.9832019805909,43.8799238204956,62.1339435577392,45.9330682754517
-67.5,87.1590957641602,0.1,-18.2852947836121,1312.16357515162,-9.70324782530467,-30.0305347442627,-1.28741046786308,-33.3188400268555,218.224474906921,29.4115028381348,13.8115844726562,27.4423485022637,78.8764953613282,43.1996822357177,61.5537185668946,44.969591140747
-63.75,87.1590957641602,0.1,-18.2880617106954,1313.71638750362,-9.70975824197134,-30.031836827596,-1.26006671786308,-33.3292566935222,214.363975524902,28.9296112060547,13.6135625839233,27.4374516572138,77.3795166015625,42.3198671340942,60.8327522277832,43.7822017669678
-60,87.1590957641602,0.1,-18.2818768148621,1314.52512653136,-9.706503033638,-30.063086827596,-1.24053546786308,-33.3513921101888,209.749048233032,28.2492427825928,13.269606590271,27.4160755140082,75.590482711792,41.1727952957153,60.0784931182861,42.3715705871582
-56.25,87.1590957641602,0.1,-18.2833416586121,1315.58115518334,-9.71887282530467,-30.065039952596,-1.21840005119641,-33.3579025268555,204.637528419494,27.4263763427734,12.7987718582153,27.2241528183078,73.4448928833007,39.9891405105591,59.0578594207763,40.9354400634766
-52.5,87.1590957641602,0.1,-18.2835044190288,1316.79135620278,-9.71691970030467,-30.0656909942627,-1.19756671786308,-33.3611577351888,199.049549102783,26.4545555114746,12.3165826797485,26.8871976730273,70.9883251190186,38.8669824600219,57.9249839782715,39.4260025024414
-48.75,87.1590957641602,0.1,-18.2986411371579,1318.76128048826,-9.745565533638,-30.0403003692627,-1.17738442371289,-33.3618087768555,193.07710647583,25.3877258300781,11.8672733306885,26.4547808372768,68.3654632568359,37.574501991272,56.5691051483154,38.0044002532959
-45,87.1590957641602,0.1,-18.2997804600745,1319.49934490087,-9.75272699197134,-33.4023259480795,-1.16175942371289,-33.3611577351888,186.911937713623,24.2239551544189,11.4401788711548,25.8856858101851,65.5350055694579,35.8779592514038,55.2471752166748,36.6044311523438
-41.25,87.1590957641602,0.1,-18.3015708246579,1320.04155006894,-9.76574782530467,-33.4003728230795,-1.15199379871289,-33.3624598185222,181.019209861755,23.1255168914795,11.0195970535278,25.3318546913222,62.886734008789,34.3832025527954,53.8475837707519,35.2032947540283
-37.5,87.1590957641602,0.1,-18.3028729079912,1320.61013764657,-9.77356032530467,-33.3945134480795,-1.14287921537955,-33.3592046101888,175.526732444763,22.0792026519775,10.6679096221924,24.949247960127,60.5609970092773,33.1207275390626,52.6271429061889,33.8912811279297
-33.75,87.1590957641602,0.1,-18.3033611892412,1320.81032367171,-9.78593011697134,-33.3919092814128,-1.13701984037955,-33.3566004435222,170.325158119202,20.9992446899414,10.3329076766968,24.4624027679988,58.2313976287842,31.9201498031616,51.5609788894653,32.7542734146118
-30,87.1590957641602,0.1,-18.2997804600745,1320.59594259943,-9.79178949197134,-33.3697738647461,-1.13571775704622,-33.3429285685222,165.772518157959,20.0704612731934,10.0090656280518,24.052269287333,56.1684913635255,30.8370571136476,50.609058380127,31.7196273803712
-26.25,87.1590957641602,0.1,-18.2913169184079,1319.74406698089,-3.7791909451286,-33.3162358601888,-1.13767088204622,-33.3162358601888,161.849139213562,19.1318359375,9.71602821350098,23.6895664871225,54.3198566436767,30.8393430709839,49.9463138580322,30.8393430709839
-22.5,87.1590957641602,0.1,-18.2809002517412,1318.45184112314,-3.79025865346193,-33.2888921101888,-1.14222817371289,-33.2888921101888,158.408353805542,18.4420471191406,9.4048957824707,23.6251495586746,53.1361637115478,30.0611238479614,49.3368873596191,30.0611238479614
-18.75,87.1590957641602,0.1,-18.2675538975745,1316.74005650542,-3.79937323679526,-33.2407150268555,-1.15069171537955,-33.2407150268555,155.925067901611,18.2297458648682,9.19789695739746,23.6362215586554,52.31449508667,29.4789428710938,49.010311126709,29.4789428710938
-15,87.1590957641602,0.1,-18.2509523350745,1315.16189299076,-3.80393052846193,-33.2068608601888,-1.16241046537955,-33.2068608601888,154.362244606018,18.1586933135986,8.99522686004639,23.6850427532789,51.7590656280517,29.0015316009522,48.9599342346191,29.0015316009522
-11.25,87.1590957641602,0.1,-18.2314210850745,1312.50884739534,-3.8143471951286,-33.1521733601888,-1.17998859037955,-33.1521733601888,153.277537345886,18.250675201416,8.85043334960938,24.0575562019376,51.5969085693359,28.6035518646241,49.1298141479492,28.6035518646241
-7.5,87.1590957641602,0.1,-18.2110760336121,1310.043869665,-3.82346178094546,-33.1052983601888,-1.20147296786308,-33.1052983601888,152.960788726807,18.4571704864502,8.74073791503906,24.4840139726353,51.7279815673829,28.3471117019653,49.5427188873291,28.3471117019653
-3.75,87.1590957641602,0.1,-18.1902427002788,1307.26455796019,-3.82932115594546,-33.0499598185222,-1.22686359286308,-33.0499598185222,153.270010948181,18.8048725128174,8.64096927642822,25.2034531252564,52.2458362579346,28.1365356445312,50.3637571334839,28.1365356445312
0,83.4789352416992,0.1,-15.4091537495454,1180.89402978782,-7.06391998132069,-10.1555183331172,-0.408504207928975,-29.0069891611735,240.919627189636,35.5322456359863,13.3600177764893,30.0704041209294,87.8621997833252,44.0849885940552,58.6328840255737,57.1516380310058
3.75,83.4789352416992,0.1,-15.1812891662121,1163.40829126781,-6.83410227298736,-10.0930183331172,-0.467097957928975,-28.5968329111735,239.158604621887,34.132396697998,13.5369186401367,28.2082705367557,85.5181579589843,44.0224752426148,58.1930541992188,57.4540424346924
7.5,83.4789352416992,0.1,-14.9983464603623,1145.83936163369,-6.67394602298736,-10.0656745831172,-0.556941717863082,-28.2309474945068,237.971144676208,33.0974006652832,13.7336959838867,26.8448719546112,84.1439170837403,44.5558767318725,58.7228422164917,56.7957744598388
11.25,83.4789352416992,0.1,-14.8689519291123,1129.13811258168,-6.59256581465402,-10.0747891664505,-0.673478176196415,-27.9334214528401,237.246065139771,32.1138114929199,13.7657566070557,25.7790092447648,83.3048477172851,45.1303615570068,60.4859895706176,55.4526615142823
15,83.4789352416992,0.1,-14.7761784909914,1112.55102126476,-6.56912831465402,-19.0271714528401,-0.811499007046221,-27.6749579111735,239.885813713074,31.6057415008545,13.8662767410278,25.4093294823183,84.2701473236084,46.5987482070922,64.2725639343262,53.82568359375
18.75,83.4789352416992,0.1,-14.7244206784914,1097.60054037975,-6.58605539798736,-18.9894110361735,-0.964493798712888,-27.4731349945068,242.278002738953,31.2550735473633,13.9765281677246,25.7351148201089,85.5055999755859,46.2253465652466,67.2386016845703,52.9125442504883
22.5,83.4789352416992,0.1,-14.6970769291123,1083.97703852623,-6.61990956465402,-18.9868068695068,-1.12530109286308,-27.3168849945068,245.236183166504,31.0229148864746,14.0165853500366,26.06605118442,86.841905593872,45.9838809967041,69.4774436950683,52.155834197998
26.25,83.4789352416992,0.1,-14.6972396895289,1072.9061998443,-6.66092518965402,-25.2766272226969,-1.28806150952975,-27.2224839528401,250.763648986816,31.1934051513672,14.1286840438843,26.974734604289,89.3247585296631,46.1584644317627,73.4264430999756,51.4272813796997
30,83.4789352416992,0.1,-14.7183985412121,1063.61545702676,-6.71886789798736,-25.2525386810302,-1.44886879126231,-27.1658433278401,256.766180038452,32.3695983886719,14.4033517837524,27.993396790167,91.8576011657715,46.0387897491455,77.6282901763917,50.7496614456177
