"Biome","Timeslice_younger","Timeslice_older","Site_number","BIO1","BIO4","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
"TRFO",20.5,21,10,0.287546927931439,2.58206451812134,0.339242679548939,1.12538851133146,0.215218078230748,0.708206361193824,1.38907328535527,2.90778754384973,6.47387551852102,3.21778677975315,1.47087468417917,5.9004881635071,1.83343935418544,4.19143438561767
"WTFO",0,0.5,38,0.727942919531444,1.63629424484168,0.992490419630056,1.68333222423708,0.638561096485011,3.02637999578636,3.85660503596603,4.17512807562744,5.30454809334956,2.09909809285437,4.38485962022108,7.57522100776659,5.90833175376897,6.75819133519331
"WTFO",0.5,1,46,0.825778885772495,0.626315902961607,1.09140497783353,0.626964892369136,0.346240408132455,0.672987247922427,1.87243843716653,2.94866640622218,7.39608787699034,1.62282293131249,1.55216895905311,3.24003146333338,3.85034776683027,2.77275872492271
"WTFO",1,1.5,48,0.856045941932672,1.33442786734231,0.397656415894131,0.894036373605865,0.340201245442029,2.43953868932488,1.18990526740921,3.0170911130238,7.72437552321128,3.61501820618954,2.45362695805152,7.31491826052327,1.74598715225482,4.03282224111528
"WTFO",1.5,2,50,0.762557207501411,0.728112378655121,2.15251113899259,0.701420656840889,0.262011686354329,3.64774543515801,1.32348416844635,1.78333069451079,7.09818467129731,2.12703570514463,1.77407852559499,6.30295237002229,3.43975236414164,3.41594884258708
"WTFO",2,2.5,51,0.292553217827521,0.661288427791175,0.640169576054337,0.470785112182446,0.437473335286942,0.788287632032642,1.57221775202557,3.21663292715077,11.6698731327,2.79105375478367,2.38197446761239,3.50909209118575,2.43437595089206,5.08727376830946
"WTFO",2.5,3,51,0.689325734075992,1.1204288744277,0.987741582108579,2.05933930610407,0.315509492629432,1.25011446077315,1.35737148564664,3.68666049906991,7.87747967528885,3.34576770250379,1.54193454535571,6.77165082181426,1.73139578268362,3.6656959478314
"WTFO",3,3.5,48,0.194449472491901,0.404823705631131,0.794748853607076,0.579106548605923,0.232362803885197,3.41711378346004,1.74656082697819,2.57993399866171,7.92285955960606,3.13364721551928,3.40780844068559,1.89237674652509,2.68743821461924,3.96064989071238
"WTFO",3.5,4,42,0.54407185005447,1.64186945250062,1.9289018313267,3.80677052542527,0.423620392559387,3.62937978532044,1.00352604218701,3.0835471804512,3.6771088670359,2.5270090450104,2.90450312611963,8.37697697570877,6.96329199557171,5.46558426163133
"WTFO",4,4.5,41,0.291455861097388,0.86293724685885,0.242759009563036,1.09573120243668,0.153996038353955,2.95001982352464,1.37683049123586,1.49693626916935,6.69161210364111,2.69706676135099,2.06297659930837,3.41803839016407,1.33308703006637,2.84397899170908
"WTFO",4.5,5,45,0.663518181073,1.36279848982311,1.21380990365657,1.46538064759193,0.301481451849332,5.66659606580339,1.97605343609111,2.99112821897175,9.60677261394163,1.71232995133978,1.85992627389888,5.1319105422454,5.07860389126169,2.21701049658734
"WTFO",5,5.5,40,0.540898006089484,1.99861697874939,1.03022978314572,3.46833861293111,0.524007124000788,1.4590444835611,2.99580911206116,4.01721711982433,16.7626868139307,3.62412909144336,3.62303898561736,2.4865364133389,4.45816240405361,6.01295582201683
"WTFO",5.5,6,34,1.57618072651776,1.48633022113433,0.652054063021391,7.9923375261403,0.414598407247228,13.3151639069567,1.07453001403024,5.27251984389459,9.69420806333757,3.32035612957748,4.22141501192922,4.36474912039133,2.17898062733225,4.47230772034283
"WTFO",6,6.5,35,0.192479919235718,0.721938115007996,0.947809060761124,2.4971499882022,0.154194037466794,5.28212393690052,0.485570593016833,2.65945342847846,5.70643362929933,1.67031114297707,2.51095093815514,9.93418751281367,1.32383341336164,2.89556357632538
"WTFO",6.5,7,33,0.353566375661402,1.12730973362436,0.307696433049368,2.8768831249283,0.384992461043806,4.33745725643996,2.42008560001052,3.55207859512216,11.3637966764384,0.96146004653696,2.78925922987969,7.99406005206296,2.44898031124561,2.27166772672326
"WTFO",7,7.5,33,0.636178977382592,0.788192933020322,1.07896329427177,1.79978904388333,0.309143060381666,2.79677814717208,0.692573882433904,2.59412211247691,7.75091137745848,2.35082072928616,1.97859097762337,3.64207565391524,3.71080288455989,2.21720576651326
"WTFO",7.5,8,28,0.77087784657383,1.43439753587859,1.33161833522313,3.13889619849753,0.364811700382406,2.27513775784794,1.49913295752981,2.26648479695395,23.1576371735029,6.0340383293388,1.83532510136163,12.2545411667354,8.37976124063066,4.41988224147499
"WTFO",8,8.5,26,0.501921323439696,2.60836602694686,1.98032935055955,5.53071103599379,1.02047764556278,9.35053459303466,1.25030725211207,1.88965460576095,7.99931009089302,3.33797351064898,1.93236070137346,9.3935030206151,3.73613749657688,4.05650180725353
"WTFO",8.5,9,25,0.729708471456111,0.788026959213687,0.371276090076938,0.863754881341956,0.585863972985375,4.34402156475123,1.08719515336881,4.05846183592918,7.94633297944126,2.20581931256019,2.83623560858837,5.4957562881537,2.30741902925477,2.77437822259408
"WTFO",9,9.5,21,1.63676077936754,1.88759769133179,0.767215513375432,6.53447132812841,0.327092888206483,8.46810595207529,2.29863616391596,3.43906201831451,6.09510427901314,2.67468751470723,3.14486241083119,8.94310080282454,3.76478217945924,2.01199965799855
"WTFO",9.5,10,18,3.23620533202295,2.15175175454154,1.70289862678143,15.4988660219638,0.98067451692812,15.9278322351255,1.84090839652186,3.82583919674464,17.3429271066603,1.71570936512907,2.89274878432099,4.19118428851876,2.53506092278946,6.4417198874245
"WTFO",10,10.5,14,1.12454313462973,0.950523983889051,1.4002874839103,1.02460509709748,0.409398108805249,6.46272747110211,1.78061904729597,2.2019795309828,7.95191953657899,3.44951116784978,3.13655299411434,9.74362949525365,3.33089604629166,11.9148816454735
"WTFO",10.5,11,15,0.665632698186567,1.1120285734192,2.27850365910174,6.42305963154494,0.680228777883554,3.22547647653414,1.86260526110758,3.51260520382841,4.76190476190467,2.06432678759544,4.31957007043512,5.36856635412292,5.43159895951094,6.38343671365439
"WTFO",11,11.5,13,11.7738628840224,6.72062812232952,9.56979985431124,71.8458630310457,4.76782125415785,77.8059632757208,2.03309783134761,6.74141085156844,19.5388117583347,9.02496325090309,4.74570024219138,11.6586305720997,6.40181271427933,6.14901655223052
"WTFO",11.5,12,13,9.90301378464315,7.91784640840517,3.86855719937241,25.9032373302093,4.7656104275055,78.0295823789392,7.70499962400976,10.7491181300978,13.2285291512069,14.4261631491761,7.88698919170974,6.7845742577487,6.72401490071752,8.95012058527622
"WTFO",12,12.5,11,2.30140811753742,1.56067423825365,1.00863749447926,8.61562937608084,1.2767274920926,29.0743642567287,2.52370762145854,1.6494201335017,8.88265573572525,2.42444519963667,3.59611877544918,4.21111438922556,2.85653887365516,3.94366872240906
"WTFO",12.5,13,13,10.7233863729134,3.92648233107317,7.64577101863076,91.2321416674999,9.18709328875934,50.9653209222339,9.86798589879655,15.9931601784362,78.8190590757655,28.6996050196469,9.82663092805319,47.4661361486944,11.4038373212884,11.2539044298552
"WTFO",13,13.5,11,0.910459937317747,0.745148512604093,0.351346282528433,2.89878862892896,1.24833526890614,14.555284028842,1.6188746100909,4.15953077183662,9.01828131912016,1.58008363996474,3.93700079734656,15.5901772204439,4.06104947848341,3.55717805505845
"WTFO",13.5,14,12,2.16134232511072,1.14753702312699,1.8874561102263,6.21276510633795,1.08115155431804,7.32331887190294,2.32627522138879,5.2068597234474,8.55686372585619,5.32116944996021,3.46537218843577,8.51177294160361,5.23157593692608,3.25233167942607
"WTFO",14,14.5,11,10.3744648101106,4.57321383421364,4.30942984408341,11.1961878471026,3.97442714182498,46.593536675745,3.54494767286912,6.14965066098188,15.421747386665,9.48636413119192,6.83131520846127,22.0956218441065,6.83131520846127,4.29068331203437
"WTFO",14.5,15,10,2.23462342028952,0.82059661200899,1.26118798298604,4.7185230663355,1.11540799976958,4.64227956396894,1.47412563178521,2.9006287434135,9.77361460033401,5.94779335826716,1.9673359859136,9.25747122109684,5.55276814438707,2.14949228905708
"WTFO",15,15.5,13,4.95256227773171,1.71521823253183,2.10670916557165,7.18107409459087,4.50051832499813,20.2154459884089,2.20943855754269,6.7410219400846,18.8513710459215,3.61440423845667,3.49155536115181,8.94287132586818,3.49155536115181,4.71771431304035
"WTFO",15.5,16,12,2.3709633354409,1.30927733790167,3.51051377731809,88.0302394458542,1.03019092707077,4.02300770588206,1.28268323870515,2.3298348583707,5.56839995060843,3.48571860463087,1.38583796693979,5.14327405160611,2.22598017986083,2.16759853631909
"WTFO",16,16.5,11,3.29547319223862,0.994374191156716,1.55337126445167,46.0352783101943,1.55337126445167,7.88685903470707,5.82944449382636,6.61910789497244,4.84043791568019,1.71311160863304,6.73282184856651,6.90589050345669,6.80530545407409,3.00406293587342
"WTFO",16.5,17,11,3.34936677208771,0.957846629865533,2.5547156080159,5.00516011571485,1.54844402084998,5.2657882297667,1.96997107277336,0.340127772161909,8.6383427736222,3.33820759801258,1.68484892208904,7.01218170098515,2.48378364072955,6.55854429748006
"WTFO",17,17.5,10,3.13639266175216,2.08021771133975,1.65391495139126,6.99969532033772,1.46693648459241,15.6214029757792,2.62347314254964,7.94615846513583,10.8427767824364,7.69762488865493,2.28474290822913,6.79682310196672,4.24459809886875,2.10456672185013
"WTFO",17.5,18,8,0.63822150684496,3.248233735546,1.98045982995343,13.6288427072782,1.2602344138287,61.2435852264721,2.47495263837606,7.5982247080985,14.0678061898246,3.9959316413494,3.20943783250964,11.9379041859297,4.88058601250627,5.94990880491792
"WTFO",18,18.5,9,1.85617538194977,1.34121059893642,1.82778528726188,36.5213026961281,1.0178693043126,22.623936536122,2.18800016558084,2.51812857107764,12.8662089390561,11.1054126210379,1.41671253528877,4.90916033194301,1.59376499371688,6.13508408728538
"WTFO",18.5,19,8,2.88827115671566,2.62652434079474,2.65298657739024,5.09477488225639,1.53934368483185,5.68735712669638,1.18337354340796,2.55423458631609,3.1304830447463,3.88185219343865,2.0179409011809,3.14496708342318,3.17813601778906,2.24007748161209
"WTFO",19,19.5,9,1.79563345107419,2.47119124161867,2.44083977491264,23.3727230948548,1.07344900008882,6.03947824142392,2.50406914338873,2.74670706312498,4.55524732361647,2.5379369724147,1.9220584953538,5.564060953332,3.50577855150745,5.24551860191578
"WTFO",19.5,20,8,0.928973866119246,1.52949378344187,2.32701282481603,12.1748757057029,1.67403883024654,10.5268642947111,0.545536825214434,3.09071265730899,8.45734419482956,5.02723969375146,1.15932353929883,7.42389168192459,2.18247963567121,1.96938265225226
"WTFO",20,20.5,9,0.324673118121843,0.526512475268288,1.34939511228155,6.72822455075637,0.234352572296905,5.07167988826787,1.72749801217865,3.68444996450253,3.18399523908988,3.96352338692055,2.88511851990078,1.80155818028633,3.31743337604126,0.748435354000552
"WTFO",20.5,21,8,0.420874631278805,2.18826745726994,2.25765590482036,1.76691712044387,1.14165737164498,5.05170846090044,1.7030169808999,0.912609900678923,4.74335056749912,5.20052526699608,0.437973138380775,3.78422145149105,0.808326061037089,2.83968255911776
"TEFO",0,0.5,1173,1.81534834812677,0.811762531592149,2.17908373852741,1.67498220973725,1.06922994195909,4.61834299483105,1.25691213158934,3.19263459360879,3.41395819045805,3.95181412832052,2.19044427478188,3.42300801346148,2.50766708645807,2.99046405131408
"TEFO",0.5,1,1257,1.03386273316611,0.823032446998373,1.19104504093854,1.53641405685847,0.651042645823519,2.79982214521895,1.34219044460011,3.351537448902,4.18041925620106,3.10574550600637,2.48711573025976,2.32668624916306,2.65094563863574,2.75652387535972
"TEFO",1,1.5,1255,1.88581179679234,1.18967297149728,1.2676653865565,1.21881420701911,0.630498591812621,3.81603435161966,0.872442697464821,2.36850595910174,4.86229362359038,3.53158751529955,2.43961434264155,2.38064092528084,2.0886031546378,3.29940300317454
"TEFO",1.5,2,1245,2.00962426612536,0.731653870539438,2.13452020570967,1.16744224348066,0.866493724696784,5.19772458419695,1.10019315333489,2.69952632567972,3.63602208931988,3.37427554738715,1.76478326890429,2.20356556501023,2.47304005568854,2.83942579483338
"TEFO",2,2.5,1201,0.364467580571554,0.63570340249983,0.98600332511532,0.947465827208811,0.596404315847774,1.70674924140577,1.37282914286839,2.73136050474286,5.49503018990804,3.82225347610636,1.74607842110038,3.63609629865407,2.40977576575963,3.42510259879559
"TEFO",2.5,3,1183,0.996638647038563,0.967369626295782,1.94322435060643,1.95486742594987,0.433473255020791,2.05027564852499,1.5632603823872,3.79327414575528,6.22928457681177,2.83960076987464,2.59986902873858,3.17798602899401,3.56153024604012,3.67081344528752
"TEFO",3,3.5,1145,0.595723402373169,0.649351117313191,1.09227149756679,1.42325959962009,0.471419945788986,3.83952439295367,0.892653088319577,2.43117928337033,3.93371885302356,3.54367196275047,1.55911327224571,2.574953419888,3.66350523014559,2.19157128672545
"TEFO",3.5,4,1112,1.42356474394298,1.44697413363732,1.85087885512029,1.92247776203257,0.326546143058989,2.68444523723617,1.25298393233207,3.05642388889311,3.40665711935385,4.24745095350527,2.56730215582224,3.29853582837829,2.41227832927729,2.20737449527611
"TEFO",4,4.5,1079,1.96649369697483,1.1256092909912,1.45793883896687,2.19031350921979,1.01369206496623,5.08412376490258,1.36098155573619,2.87596049855608,4.79440706871681,4.27101166761968,2.34150758285522,4.33137439764204,2.29942378675145,3.23333232615359
"TEFO",4.5,5,1055,1.01984670207474,2.14352207390488,1.06486998513273,1.91303738917113,0.390521350454225,4.91263020878801,1.02001442233061,3.54830245602536,5.06790883775412,3.45460955875792,2.749847580566,3.46200998418416,2.43030575918872,2.64066736781524
"TEFO",5,5.5,1041,1.13031873990448,0.959626704241146,1.38679790385874,1.75551778547658,0.743317449375176,5.54331027535198,1.94738138339357,3.337456437707,4.84989107088327,3.70622256491577,2.23911107101723,4.35307632572036,2.70000166623426,4.57437000991962
"TEFO",5.5,6,1043,2.14313145981991,1.57803921467863,1.27728897724646,2.78951898953032,0.613754429867645,4.78592090505001,1.31460096288063,2.9438213487825,4.86538157302178,3.55997244040797,2.07896100405267,3.23008899788981,3.53686601601367,2.59245465862245
"TEFO",6,6.5,991,0.762319706929303,1.06482270321907,0.650617922803163,1.69402669419266,0.574236672868074,4.76926871509405,1.65178694243123,2.42518121053359,4.49846822327929,3.63216131105958,2.14316763628943,2.45556535161706,2.81712966063345,2.43454745032128
"TEFO",6.5,7,936,2.80973071247137,1.46784389356793,1.4699298868631,3.88057099639283,1.38426372225778,6.00711855999039,1.11575349333246,2.09032531442459,5.41269437160144,2.42844117218587,1.81627125694231,2.83408519258226,2.02928496746984,2.53906185154769
"TEFO",7,7.5,928,1.65416815901718,1.26601903144607,1.43982421462753,2.49745164584738,0.660192176303587,5.35013273911379,2.23310807021122,2.4650850745822,3.9492873283767,2.72139526906526,2.84341674096152,4.04507154991611,2.95551775163271,3.92358890713655
"TEFO",7.5,8,887,2.8483583493468,1.50275508251564,1.52687263047477,10.0047434249019,0.902745245317947,7.79737079074777,1.72243573887859,3.53259274227974,4.77339578440305,4.69608120532901,3.06221349696938,4.59873337727744,3.21288272419097,4.91031396931841
"TEFO",8,8.5,846,2.65201441625971,4.28411221598449,4.61931067979331,7.51021920138048,2.88971143932643,13.3952851197966,3.25444284114634,4.22508222201068,7.73568059087634,5.55833257245729,3.81356317639997,5.30446535172604,5.91253191830713,3.78362363493531
"TEFO",8.5,9,835,3.523482269399,0.956883725162006,2.26782141348897,2.92442796813336,1.64892355020955,4.46085206243211,1.91700991000277,2.90983677581013,6.59274943247109,4.07214948640972,2.5097644654425,4.39595965815036,3.63449976555498,4.14123290639945
"TEFO",9,9.5,795,5.52673935848816,1.45204447133091,3.06908722796411,6.64044831061162,1.59001659963636,11.234074750966,3.26605200181952,4.34317499757114,6.84929154297637,3.91425834474012,3.25434328134804,5.52980871229538,4.92421824120699,4.03678170665021
"TEFO",9.5,10,769,7.55585923850618,1.27367104760337,6.16858658956157,6.41230648905214,2.18894042826617,12.119482826473,2.83988141101585,3.09475371839945,6.25563662481967,4.05583457027735,2.69664316475498,4.05812803028167,4.70010560419422,4.62221316437062
"TEFO",10,10.5,732,4.24958933975392,1.9378091246254,4.0687946234611,3.80519099109034,2.3931215141354,9.27473363849224,2.80521719766209,4.27224908772769,9.03731062010114,7.41700515459144,5.39677672328176,6.35063097400599,7.8590881530595,5.07083784946853
"TEFO",10.5,11,689,1.86354846172139,1.4740282246849,4.00902188341368,3.69925980667233,1.20509229272197,5.90180126584326,2.65931583599856,4.43380788680304,7.07016738695897,4.28347799316472,3.11495641850796,5.52935807817786,6.08212606971096,4.27004660619724
"TEFO",11,11.5,666,39.9090725639273,7.2736000286307,33.4023636781337,17.5018031546443,7.08581898751243,43.3518115043913,8.58897338179491,10.5254825809062,22.1503856582899,13.6465931040081,7.8984782578849,17.3217591459407,11.0422573619517,10.7740743210662
"TEFO",11.5,12,618,55.8264705225244,7.71983362072686,28.3441750106913,9.36242084467549,6.61855344494806,37.0526226097066,10.6911494899523,10.7491181300978,12.7874149837906,8.84205294407601,12.0817667056098,11.4531525010021,12.2583042896941,15.1763135960464
"TEFO",12,12.5,554,19.396339896508,3.73917848831705,6.90157274145885,2.05809981834847,1.13742276493074,10.2799470443083,3.62548949112677,5.98944696518312,5.88053947921416,4.51187676168667,5.38553165922641,3.14041790399462,5.45351239119187,4.19218702358098
"TEFO",12.5,13,525,51.9640788517173,14.2184835868468,40.8337902151265,15.713974241198,6.78996796911456,55.1882146643427,21.8702735676645,20.7861294889637,33.8937497768824,18.6938478550874,17.8718032919687,28.1340543247317,28.8514667887829,21.2337335763864
"TEFO",13,13.5,461,4.13169897122408,0.572278265929825,5.48805393804812,2.77712027611917,1.85850021835817,4.59890424953517,2.4653130263397,5.26028306877529,7.4441818222189,6.14201268213644,3.88670156712934,5.85715978962158,6.22861702809452,4.24699737041218
"TEFO",13.5,14,401,5.43519465241498,2.28041967806326,4.47352768513936,5.12196975904569,3.89875737694559,7.84005889943265,2.68449280866397,3.46326808629633,7.72330843634552,6.74669478388943,4.84589192452415,6.13130095386462,6.1766308503802,3.94173752263693
"TEFO",14,14.5,343,23.6794991699623,3.11962232669218,33.265308863216,10.8205218772202,6.58797370633856,20.4225675795427,5.85609012846934,4.39423841546178,22.5179560022703,11.8331859226299,4.84338157444243,19.1391839538341,9.43328839199954,7.72379466711726
"TEFO",14.5,15,284,6.25601036309039,3.75917199139465,15.1940465371138,3.51985237113697,4.29826312482577,8.04574448521987,5.66770137626045,3.92734681165845,14.7966680393225,12.2036847193863,2.32515040479111,12.8541876845196,10.3345892392741,3.24068464115356
"TEFO",15,15.5,236,10.4436237004612,1.74616443742145,22.3090818137393,7.17729028225282,4.18294148471081,15.0368251895393,7.85180048043489,5.69600407753607,11.8132026527273,5.91784298165465,7.04199267670943,9.80066563090207,7.87375217934779,8.88181522262152
"TEFO",15.5,16,187,6.22298333009776,1.13519615721174,20.6892607994148,3.31971649854754,3.94839393834675,5.64248456092971,2.16357818078483,3.54571615634105,7.94153344741566,3.04005599044539,3.21884998315763,6.99349335348815,2.84512615716012,4.1670765983937
"TEFO",16,16.5,165,10.4568167745249,1.8349629617815,18.8859162770004,4.42623431234284,3.11334500302538,7.30692997383777,3.09679456255797,5.42871134388411,6.13400285636508,3.3873463354171,5.69982650254911,5.09728909264365,5.79055572984303,3.97351065054772
"TEFO",16.5,17,143,3.24916709017428,1.3057136969856,3.13432659139903,1.74963717752969,2.33143161373851,2.50592909139741,2.07981529322795,3.62122749285697,4.64263956252802,4.66363173838783,1.99174935805641,4.85913085733699,4.04378894152226,2.76497141690372
"TEFO",17,17.5,123,1.7446029318432,0.955943140004363,11.0868421367113,2.0798152701452,1.46333546205768,6.81851951921621,1.74729175661389,3.72114424957678,4.62523975533476,4.45664711527813,3.08232985610463,4.39232573945737,4.15187867156367,2.36957766852828
"TEFO",17.5,18,108,3.05906716602573,2.65508037428053,8.70720264188155,5.05735206156315,2.1129208721664,4.9137827174103,1.96659006011199,7.61322249754564,20.4740453638649,9.26677532542097,4.74837169664097,9.34789928455421,5.34884595148763,7.57392840024481
"TEFO",18,18.5,93,3.24636892049091,1.60795214811905,7.50987061621864,3.50182838082387,2.1224056670597,7.25224834195413,2.55529345927808,8.00366851888672,16.7558473262297,12.0224984627384,4.12961581816304,11.1701108626948,3.68885245644932,7.08983870781289
"TEFO",18.5,19,75,4.15324347427386,2.89817020608878,4.71791704791224,6.11700232103447,5.7668955789132,2.63621433604387,1.17453664099368,4.5286492220371,5.43686133321976,5.32382449961785,3.61731014643437,5.3884378590267,8.52557930734096,2.98642579415172
"TEFO",19,19.5,75,3.01041631431332,1.22823363061076,8.08823945623128,2.03302636867609,1.78626167548148,3.5577340510848,4.85580293981057,3.9932450225675,8.3737575171134,3.44116458198407,4.86719384634321,5.564060953332,6.78697351230422,5.95865653974539
"TEFO",19.5,20,62,3.80022222716486,1.57295881243488,4.00873919142725,2.56302081496939,1.93352313539214,2.93061569850698,2.96283328165099,3.77111610775165,9.07151378971556,4.71303924714809,3.21687364826591,5.99506970134292,4.29231234066232,4.17510413364082
"TEFO",20,20.5,48,1.32166215859943,0.512503594669754,1.57452768439105,1.90013917614839,0.702191249489955,1.91622163522789,1.04202214474229,2.34402536172771,6.07485232037357,2.82960461235928,1.69363264633228,2.82380753747645,2.54887011168259,2.46233133261856
"TEFO",20.5,21,50,0.701732425021112,0.994379348842466,1.88211226455208,1.23718376437558,1.08875053276255,3.57569728334368,1.82605570863145,6.03357145170472,6.96579753911122,3.72612185993244,4.08328002994278,3.67116427818921,4.35224931587872,4.62374557552665
"BOFO",0,0.5,412,3.46770477528987,0.820519268949551,2.17908373852741,2.48402524339921,1.21097008146109,2.27954034873451,1.19063664405912,3.72891913887601,3.3922695256253,2.36397839099932,1.62146092752786,2.04792098213851,1.57628607658562,2.52721774980736
"BOFO",0.5,1,425,2.54451051684234,0.577307183187043,2.28452522687103,1.30840241457852,1.58838302523475,1.30840241457852,1.11033870683543,3.19096226714391,3.39519499537652,3.3915713012345,1.57863533664287,2.73060699801851,1.71345062905205,2.856613940211
"BOFO",1,1.5,419,4.75555777452059,1.16425175986349,1.20249352450856,2.55936680645469,0.739537130233439,3.48226845753554,1.50505300217465,2.01920316931852,4.93394346469073,2.37635551400284,1.89225026867267,2.77430722397192,1.33106434153745,4.07017093160906
"BOFO",1.5,2,422,2.31538420634,0.653271459168045,2.3798551001854,1.57526618460177,0.886664635644584,2.01295258393883,1.44930217933104,3.09604936867238,4.29619701873824,2.92250323530491,1.40277245980504,2.72252555969567,2.22249924385432,2.83383090181793
"BOFO",2,2.5,410,2.41396282122698,0.787787359211422,1.3272060742439,1.82677136850246,1.48211357819631,1.83321111362409,1.37554771806983,3.31534337910345,4.73309838008118,2.78250249552638,1.75963131733378,2.15729071871135,2.7996834574196,2.75807565787233
"BOFO",2.5,3,414,2.05281734395521,0.909502168071028,1.97961877955189,1.76163139183152,1.05904438832687,2.35263837399214,1.60176529433829,2.38634407498589,3.46125252174683,2.00012067939033,1.64426493804752,2.27199293885737,2.19410118681764,2.28771174064963
"BOFO",3,3.5,406,1.12731372844055,1.16677372601544,1.23180944409064,1.42786285059948,0.79218688835496,2.08817391604888,1.14870137355265,3.09479297148427,5.30317812015496,2.89060213312088,2.2298075116098,3.65151010641202,2.19049373750165,2.27631009126362
"BOFO",3.5,4,405,2.05105185149192,1.02940127495092,1.93754763204478,2.77750018743804,0.70827662378115,2.31203304950673,1.30888249670651,2.49776941108107,4.38480809901514,2.94591567014124,1.86496875331801,2.97421375231815,2.0274358530556,2.99719178282383
"BOFO",4,4.5,398,2.39943350636261,0.967740532703045,1.36177891573016,2.24618982495737,1.00357662660494,2.08094619103643,0.911994281487907,2.49870432840163,3.80016975993916,2.96553883779576,1.7301538296683,2.26584472153514,2.04394279009797,3.00373120947497
"BOFO",4.5,5,409,1.75906516180851,1.41484096182149,2.65057623388994,1.71695616158507,1.25727105832209,2.85495184146548,1.22633846670618,3.76378051852797,5.34341490995997,2.45056744573464,2.34296278558375,3.68082796315591,2.645861551621,2.64066736781524
"BOFO",5,5.5,417,1.77234206542415,0.454820965847596,1.56283736298669,2.07943823971809,1.01492064140695,2.41179264148414,1.64838484573903,3.14858495633405,5.04879821934582,2.54236363904762,2.74578926247555,4.75411770316265,3.33668472707022,5.12588596280018
"BOFO",5.5,6,406,3.09135308674744,1.12685932834966,2.01487737944941,2.35188188446899,1.27477350635435,1.78068761712514,1.0180392616163,2.98516417894292,4.59226588158268,2.61972274233125,1.93907573946947,3.08574933945504,2.20243886394502,2.06239730793411
"BOFO",6,6.5,404,3.01233356759206,1.25860826756235,1.47699322305902,2.20577870383269,0.55020143410818,4.24354745413256,1.85583843166186,2.72811445409814,4.0268214309138,2.30806813956866,3.01974001508033,3.42742091357854,2.54358761907362,3.52340838881455
"BOFO",6.5,7,401,2.92670670077387,1.43415508004804,2.33716873115068,2.48927309601995,1.73755651369082,2.95212041666053,2.00717983308026,3.00216956484585,5.05266975926905,2.82372698606483,2.49624685038329,3.10115437986432,2.23911940138901,3.39339190932632
"BOFO",7,7.5,389,2.71792277043561,1.5846852577176,2.17646040607413,1.53451970362895,1.3608363418738,2.42803342079565,2.01105130763883,2.91017160067076,3.18350343080276,2.98615481146666,2.34222060356778,5.08414236138039,3.35208502537263,3.92644820558314
"BOFO",7.5,8,367,7.85025807795376,2.03580657122981,2.55991882404715,6.47221920642393,1.16806069205355,4.96102634817139,2.03709735355134,2.38566754134716,5.22132664695247,4.19061283063221,2.28578530061408,4.75406529830277,2.80015460796652,6.60898037399759
"BOFO",8,8.5,350,4.33340583292036,2.32656899962226,3.25765812299492,4.84876449786123,2.59728079233498,4.1441455807231,1.80728876872936,2.92510293045356,5.24726738101841,2.74439444685066,1.79000552114373,3.76292511134906,4.46209262247006,2.92242389300128
"BOFO",8.5,9,353,3.96778734579997,1.20667249008864,4.25845980450064,2.56368252286986,1.89275908806606,3.69545545379802,2.14622640842218,2.63926955028097,5.0000835874952,2.46217863495328,2.5416792741599,3.48488496479176,3.54372393706852,3.49772311248158
"BOFO",9,9.5,317,4.9086658389841,1.24441074296962,4.41877336326522,3.00653224456306,1.38180896338748,5.05198010071535,2.52394952265435,3.37905795988839,5.65952827157079,2.87480493709358,2.82946587402808,4.47315168312457,3.87404509548137,3.92988010215439
"BOFO",9.5,10,297,9.62030854346677,1.56789657604232,6.67161645186961,5.62390457284853,2.86377756101828,7.79203783403089,2.17746684739511,3.24910425673519,5.4532074943642,4.2891383561161,2.54620536723908,4.55235669447159,3.71565737173031,3.93080376943429
"BOFO",10,10.5,265,6.82182485197519,2.75939387293897,5.03246724606095,4.4422390351519,2.27021434478994,6.18332072529164,2.17116183315125,3.4921109728838,9.87946403679846,7.30777107181685,3.10720362395806,6.35063097400599,6.11689012929151,6.60094957308683
"BOFO",10.5,11,238,2.64681513344915,2.57053195618121,5.75531438280048,4.20598084213255,2.3448038571388,3.97904005805883,2.92092473610992,3.58633234390915,6.92959697124072,6.14334438176364,2.43218506518755,5.22603609695085,6.32440017529215,3.33658924606425
"BOFO",11,11.5,215,36.0547747235331,6.28708003813519,31.4043579242315,10.7205591690788,10.7205591690788,14.0802411501971,8.58897338179491,5.86055945089031,19.26782028593,9.02357157881879,5.23594378130296,13.3500043752758,8.31226038935444,8.5338643879353
"BOFO",11.5,12,206,33.2493654318869,7.13789234091835,19.5695284980078,9.36242084467549,6.59453360732245,10.156679310145,10.8618819290514,8.23753165910655,13.4698842257039,6.72498141217567,8.74389382018537,11.3915252318171,7.59077693713531,16.8992822182465
"BOFO",12,12.5,195,6.31388704085529,2.46206668917295,5.45397770217226,3.47232736354609,1.31886643087174,3.72870892801124,2.76106096792033,5.41418803105232,6.18028812846697,3.84228836605348,4.15574691023407,2.89384020709807,3.60171324571949,4.66300378849974
