"Longitude","Latitude","Timeslice","BIO1","BIO4","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
-105,46.388557434082,-0.1,5.39024771998326,918.217481380655,14.4039961496989,-6.57016611099243,16.8455448150635,-5.73290618260701,805.700731277466,143.622619628906,24.2057952880859,64.6172817969726,375.225395202637,75.1244697570801,325.372825622559,78.3923282623292
-101.25,46.388557434082,-0.1,6.02126985788346,922.578841804526,11.0854026476542,-6.12680673599243,17.4399458567302,-5.37288014094035,895.545715332031,150.539215087891,29.980770111084,54.9202350419048,390.175621032715,92.6895561218262,319.938041687011,97.7285232543945
-97.5,46.388557434082,-0.1,6.38992220163346,983.542694980115,16.3161055246989,-5.92561451594035,18.4965864817302,-5.92561451594035,1022.41098785401,155.731430053711,36.8772354125977,48.1132884502494,411.421539306641,118.776550292969,357.816108703614,118.776550292969
-93.75,46.388557434082,-0.1,6.57123730382106,1047.31714648764,17.1787357330322,-6.61051034927368,19.4425500233968,-6.61051034927368,1058.3581161499,146.249450683594,45.9945068359375,40.1376839119097,400.48445892334,143.477100372314,355.227241516113,143.477100372314
-90,46.388557434082,-0.1,6.61241569121679,1090.99523327817,17.6592044830322,-7.4692546526591,19.9783573150635,-7.14371347427368,1087.75600433349,134.760818481445,57.3861312866211,31.7866923085295,383.737304687499,176.705863952637,353.926483154296,177.763328552246
-86.25,46.388557434082,-0.1,6.09988316893578,1102.61598473888,17.2705326080322,-7.91066058476766,19.5760135650635,-7.77457253138224,1159.93598937988,131.630661010742,66.6242065429688,25.6453050789557,385.592414855956,212.217071533203,375.614997863769,212.578857421875
-82.5,46.388557434082,-0.1,5.19216832518578,1095.97644018189,18.5063521067302,-8.61832253138224,18.5063521067302,-8.61832253138224,1213.79559326172,144.006408691406,72.7980346679688,25.36902608193,407.346603393555,225.758018493652,407.346603393555,225.758018493652
-78.75,46.388557434082,-0.1,4.43370485305786,1093.61511009396,17.6137739817302,-9.46402549743652,17.6137739817302,-9.46402549743652,1212.0333404541,150.386596679688,71.3293914794922,27.2716278892358,419.282951354981,218.750633239746,419.282951354981,218.750633239746
-75,46.388557434082,-0.1,4.07986370722453,1090.10753629794,15.0875898996989,-9.92952028910317,17.1593468983968,-9.92952028910317,1183.77700805664,135.47868347168,72.8007278442383,22.3497443594485,385.647705078125,221.464935302734,380.201927185059,221.464935302734
-71.25,46.388557434082,-0.1,4.26052777965864,1067.04975339919,14.9866784413656,-9.52522341410319,17.0988000233968,-9.52522341410319,1288.33096313477,146.989852905273,81.1611633300781,20.8920155209329,417.517150878906,249.186004638672,405.089714050292,249.186004638672
-67.5,46.388557434082,-0.1,4.84613967935245,995.80085364986,16.9835656483968,-7.96728086471557,16.9835656483968,-7.96728086471557,1490.92599487305,186.098342895508,88.8467025756836,24.8314877785301,499.206008911133,279.395408630371,499.206008911133,279.395408630371
-63.75,46.388557434082,-0.1,5.99311234553655,882.235154009696,16.9126021067302,-5.12678639094035,16.9126021067302,-5.12678639094035,1600.83233642578,204.544708251953,96.2202911376953,25.8560633690943,550.591003417969,299.467651367187,550.591003417969,299.467651367187
0,42.677604675293,-0.1,13.1578259865443,601.569433436258,10.6058699289958,17.8724104563395,21.1958052317302,6.43636465072632,627.295543670655,63.6551513671875,36.2601013183594,16.9558947489963,180.383018493652,124.909862518311,145.389060974121,169.145721435547
11.25,42.677604675293,-0.1,15.161894996961,725.376774168511,13.2106876373291,23.9949690500895,24.8748416900635,6.84717194239299,396.361400604248,56.8314323425293,6.11831188201904,47.2655395541269,145.91711807251,34.935468673706,37.9837703704834,132.952598571777
15,42.677604675293,-0.1,14.3902478615443,845.679377059363,4.42788076400757,24.5874169667562,25.7238000233968,4.68180735905965,452.793400645256,73.2979049682617,1.43029677867889,67.8108220904995,212.524627685547,10.6318014860153,14.4473737478256,199.588489532471
18.75,42.677604675293,-0.1,13.0347790420055,939.936190714215,2.27490639686585,24.5079898834229,25.6554406483968,2.27490639686585,573.679342508316,88.307502746582,2.58191609382629,64.7913137707324,245.607406616211,18.3215410709382,24.6717245578766,245.607406616211
22.5,42.677604675293,-0.1,12.556588947773,969.034399715968,1.33284910519918,24.5053857167562,25.4868208567302,1.33284910519918,543.238313674927,73.9297027587891,3.30655527114868,58.8679896483388,204.4599609375,18.494119644165,38.2392587661743,204.4599609375
26.25,42.677604675293,-0.1,13.6745902299881,930.945959906672,11.9977968533834,25.0333805084229,25.9672896067302,2.64925527572632,437.576339244843,60.6472396850586,4.59595394134521,52.029111743988,163.395484924316,27.2729334831238,36.6473155021668,144.9560546875
41.25,42.677604675293,-0.1,11.4218233302236,1018.68471487549,8.63126039505004,24.6733544667562,25.1001021067302,-0.437333156665166,697.245640516281,102.257881164551,2.4961302280426,62.1724446225369,284.302726745606,23.4695422649383,50.8014705181121,241.532760620117
45,42.677604675293,-0.1,12.5134574348728,992.248410353815,10.12540102005,25.1245263417562,25.7120812733968,0.637536625067394,393.071932077408,74.8145980834961,2.85357785224915,63.1502760803427,189.763526916504,33.1505529880523,33.6090586185455,88.2356986999511
52.5,42.677604675293,-0.1,17.9027804533641,915.083896892444,5.96501048405965,29.5135135650635,29.5135135650635,5.96501048405965,40.9462591670454,8.19085311889648,0.000467710196971893,74.1165298456968,21.7959012985229,0.130227115005254,0.130227115005254,21.7959012985229
56.25,42.677604675293,-0.1,18.4177542130152,1021.62682138357,5.11540110905965,29.90056737264,31.3409868876139,5.11540110905965,26.0258256234273,7.06971263885498,4.45421130534918e-12,83.3096554975224,17.7387065887451,0.00631660223452623,0.0263451598629195,17.7387065887451
60,42.677604675293,-0.1,17.489206045866,1145.6893077764,2.60433348019918,29.9832496643066,31.8527056376139,2.60433348019918,60.8854512032121,17.7669868469238,0.000506686046719551,111.49155203479,46.2310237884521,0.021566217765212,0.146112916991115,46.2310237884521
63.75,42.677604675293,-0.1,14.9485160807769,1171.07330668809,-0.346187313397723,27.6473128000895,29.5122114817302,-0.346187313397723,191.569185845554,48.8955917358398,0.00522276386618614,110.923212771868,131.393711090088,0.0998900756239891,0.442186046391726,131.393711090088
67.5,42.677604675293,-0.1,11.128366291523,1125.82978623444,-3.74983322620392,23.7391096750895,25.1665083567302,-3.74983322620392,355.975136209279,70.1387557983398,0.0318822450935841,93.4071289121885,193.968845367432,0.607990551739931,1.79280613735318,193.968845367432
71.25,42.677604675293,-0.1,6.72097692390283,1085.69228816566,-0.128200342257816,19.3979638417562,20.3800500233968,-7.55517148971557,415.880519717932,79.7194900512695,0.209690064191818,82.3946302276693,205.519332885742,1.79174742102622,6.43471404910088,167.132553100586
75,42.677604675293,-0.1,3.82416705290477,1079.21972464638,2.751051902771,16.5926253000895,17.5844771067302,-10.1515254974365,385.154849171638,82.1222915649414,0.554392457008362,82.0635288179397,202.913776397705,4.49689781665802,16.2844017744064,118.194442749023
78.75,42.677604675293,-0.1,3.77647829055787,1092.33536904985,3.45743211110433,16.3074690500895,17.6918989817302,-10.4881140391032,258.08681166172,63.5830955505371,0.542855620384216,88.552458098871,152.732002258301,5.90152704715729,17.8424693346024,62.416259765625
82.5,42.677604675293,-0.1,5.23513707518578,1111.63731203553,-0.585231582323709,17.4174950917562,19.1899458567302,-9.45946836471556,176.967969834805,40.5856704711914,0.378689348697662,85.0493524032374,99.9378395080566,3.37369054555892,9.89530581235885,54.0473785400391
86.25,42.677604675293,-0.1,5.59532587478559,1134.29251152916,-0.185492008924483,17.8764794667562,19.8409875233968,-9.31754128138223,112.234042614698,26.6391353607178,0.205558627843857,82.74532606989,63.6482219696046,1.45293542742729,3.19425055384635,41.6738147735596
90,42.677604675293,-0.1,3.9330538113912,1179.40124900471,-2.48822625478109,17.0001773834229,19.0363000233968,-11.2797807057698,128.570107936859,31.347146987915,0.592043161392212,86.5692950529452,73.2722454071045,2.12972092628479,2.81088042259216,49.0973415374757
93.75,42.677604675293,-0.1,2.22699913134178,1227.3509047605,-4.78249708811441,16.0255680084229,18.1678104400635,-13.3038692474365,185.196192741394,40.8042831420898,2.69110631942749,76.6494982580855,98.9254703521728,12.306565284729,13.1232099533081,62.6294651031494
97.5,42.677604675293,-0.1,2.73464887340864,1242.82056634368,-3.98692417144775,1.34022430578868,18.6945031483968,-13.1892859141032,164.185945034027,25.4060173034668,5.94947719573975,48.0753402774308,59.4514350891114,21.8158841133118,54.6116418838501,32.8216915130615
101.25,42.677604675293,-0.1,4.52013064424197,1231.77514215123,17.4917138417562,-12.0232906341553,19.8559614817302,-11.7576452891032,195.307070970535,47.7487258911133,3.88144612312317,85.2835880553248,110.645332336426,17.1015119552612,109.7017993927,20.4476480484009
105,42.677604675293,-0.1,5.41824262092511,1228.43317719258,20.1918989817302,-11.5864416758219,20.1918989817302,-11.3064734141032,241.687065124512,67.4785003662109,2.97257947921753,103.628887007957,156.595209121704,13.3936619758606,156.595209121704,14.9390029907226
108.75,42.677604675293,-0.1,4.54259158174197,1222.36787684749,18.9353885650635,-12.6749833424886,18.9353885650635,-12.3585567474365,426.281962394715,120.232429504395,4.54393482208252,108.967037969572,285.886001586915,16.8827791213989,285.886001586915,17.9841480255127
112.5,42.677604675293,-0.1,3.3954561551412,1199.29653186003,17.4731489817302,-13.6411291758219,17.4731489817302,-13.2127234141032,727.185503482819,192.538787841797,7.47782850265503,104.650020609473,471.384262084961,24.1119813919067,471.384262084961,25.2068138122559
116.25,42.677604675293,-0.1,3.6400850613912,1181.91166319613,17.7153364817302,-12.5043900807698,17.7153364817302,-12.5043900807698,960.568046569824,240.436401367188,9.08909034729004,98.0266741634042,591.052474975586,31.4209365844727,591.052474975586,31.4209365844727
120,42.677604675293,-0.1,4.13341188430786,1210.98550981598,18.6385135650635,-12.2947546641032,18.6385135650635,-12.2947546641032,1000.88771533966,241.032043457031,12.3968143463135,90.5714394699948,584.230377197266,41.4403991699219,584.230377197266,41.4403991699219
123.75,42.677604675293,-0.1,3.91466188430786,1266.11674422648,19.0870812733968,-13.2289994557698,19.0870812733968,-13.2289994557698,987.818432807922,212.461532592773,15.4390745162964,80.3520040426241,534.904678344726,52.5280418395996,534.904678344726,52.5280418395996
127.5,42.677604675293,-0.1,3.4403780301412,1278.81855626389,18.7804406483968,-13.7674109141032,18.7804406483968,-13.7674109141032,1134.26638031006,232.260284423828,20.820198059082,77.3163855537689,592.170913696289,69.6252117156982,592.170913696289,69.6252117156982
131.25,42.677604675293,-0.1,4.19607464472453,1200.5338293509,18.6020552317302,-11.7055619557698,18.6020552317302,-11.7055619557698,1107.31452941894,207.910400390625,16.7068023681641,76.0440635951815,562.345458984375,55.841329574585,562.345458984375,55.841329574585
-123.75,42.677604675293,-0.1,9.23660192886989,692.488022839594,2.41204218069712,18.4611148834229,18.4611148834229,1.39925535519918,917.299990326165,165.160507202148,0.317419320344925,85.9008863872276,462.733489990234,4.5264917910099,4.5264917910099,470.30613708496
-120,42.677604675293,-0.1,6.37983105393748,946.169031964859,-3.06452031930288,18.6258284250895,18.6258284250895,-4.46467701594035,727.690943270922,126.695915222168,0.379858642816544,82.2644957065788,357.283851623535,4.38868954777717,4.38868954777717,360.806571960449
-116.25,42.677604675293,-0.1,4.23497435450554,1105.29116105533,-6.78912957509359,18.3016096750895,18.3605187733968,-8.43603086471557,497.728867307305,78.4190216064453,0.19694496691227,71.0534515004138,214.906341552734,4.18669010698795,26.3043275028467,208.675888061523
-112.5,42.677604675293,-0.1,4.14024779200554,1151.49776215693,2.00365610917409,18.5477034250895,18.9796593983968,-9.14436419804891,368.985194802284,68.2644195556641,0.48306667804718,75.5813281714503,191.19654083252,4.51483309268951,31.6236554384231,109.012462615967
-108.75,42.677604675293,-0.1,5.47569701075554,1123.37708287429,10.0450380643209,5.43527634938557,19.9256229400635,-7.48876523971557,355.988346099853,67.4414215087891,9.47241401672363,61.8264980653025,169.789241790772,40.3698158264159,95.9550838470459,53.1226539611815
-105,42.677604675293,-0.1,7.06195996205012,1057.21057210324,17.1338138580322,-6.33188486099243,20.4145552317302,-5.27847909927368,750.26798248291,138.422332763672,20.2731323242188,69.6147969452729,364.282363891601,61.7750072479249,348.165939331054,66.3171367645265
-101.25,42.677604675293,-0.1,8.43565791659057,1020.13473435224,17.9931888580322,-3.60530197620392,21.2179406483968,-3.60530197620392,958.182809829712,151.324462890625,28.1524124145508,60.9509510299601,439.696304321289,90.297550201416,392.510559082031,90.297550201416
-97.5,42.677604675293,-0.1,9.42198608318965,1017.51213330249,14.0873559315999,-2.83642176787058,22.0844771067302,-2.83642176787058,1122.35178756714,173.517990112305,37.9774856567383,49.8286285739974,456.255172729492,124.424430847168,391.670417785644,124.424430847168
-93.75,42.677604675293,-0.1,10.1247855524222,1039.819798893,14.8939965565999,-2.55386968453725,23.0395552317302,-2.55386968453725,1061.98931121826,143.590133666992,49.0244102478027,35.0288436923965,387.685279846191,161.45817565918,307.107330322266,161.45817565918
-90,42.677604675293,-0.1,10.0089001357555,1042.29965593688,15.0867048899333,-3.3520671526591,22.8683312733968,-2.83707280953725,1086.2084236145,130.287841796875,63.2458763122559,26.078216085602,364.693397521972,197.607860565185,297.974731445312,205.25325012207
-86.25,42.677604675293,-0.1,8.88341185450554,1026.04240111584,14.3041528065999,-2.4238037665685,21.3956750233968,-3.93147389094035,1287.86742401123,151.004486083984,82.7615280151367,23.503565467083,422.861999511719,254.668022155762,353.235145568848,265.207084655762
-82.5,42.677604675293,-0.1,7.43305374930303,1013.02220321206,12.9382672309875,-3.68096523483594,19.6665083567302,-5.33967701594035,1437.2606048584,157.114212036133,92.870361328125,21.2972306242868,458.610137939454,287.040168762207,410.65193939209,299.444442749023
-78.75,42.677604675293,-0.1,6.93451859119038,998.386694800425,12.3549338976542,-6.0962077776591,18.9399458567302,-5.72183847427368,1364.53188323975,150.254653930664,82.3349304199219,23.9612047117317,444.422256469726,259.986930847168,409.965667724609,267.633117675781
-75,42.677604675293,-0.1,7.75597041845322,979.863366530624,12.8822776476542,-5.0005046526591,19.5649458567302,-4.66389576594035,1217.30332946777,142.681365966797,73.6851348876953,26.8902127862762,412.545288085938,228.204574584961,360.211791992187,235.34886932373
-71.25,42.677604675293,-0.1,9.08718785643578,927.479228301498,18.0791263580322,10.344130674998,20.3579146067302,-2.60790614287058,1261.07682037353,149.716415405273,77.3927230834961,27.4460408299433,433.360244750976,235.232788085938,386.274070739746,251.902168273926
-7.5,42.677604675293,-0.1,15.0497531890869,560.814029857576,8.77685991923015,22.4227034250895,22.4227034250895,8.77685991923015,662.422366142272,110.743759155273,7.98895740509033,66.9622374291444,296.797294616699,31.3666162490844,31.3666162490844,296.797294616699
-3.75,42.677604675293,-0.1,14.023223121961,631.926265767608,7.19610993067424,22.1362450917562,22.3650760650635,7.02685944239299,633.611687660217,100.173156738281,8.57562160491943,60.9729429442702,284.152114868164,35.0588846206665,41.1347045898437,258.723342895508
15,38.966609954834,-0.1,20.1542453765869,753.93966230896,18.1455834706624,30.2159875233968,30.2159875233968,11.4545942942302,220.911294221878,35.9462471008301,1.10367918014526,52.3696216765781,84.7115783691407,12.8506186008453,12.8506186008453,69.4696712493896
22.5,38.966609954834,-0.1,17.5381970802943,936.109976903727,6.64990631739299,29.0099430084229,29.9991906483968,6.64990631739299,251.293449640274,35.6980590820312,0.584598779678345,58.2568148896016,94.6493530273437,11.9346830844879,12.876629114151,94.6493530273437
30,38.966609954834,-0.1,17.2938937346141,854.417527974427,7.10368235905965,27.7091617584229,28.5512739817302,7.10368235905965,380.716149972752,74.0066375732422,0.0179678667336702,77.0001417362395,170.884925842285,4.56013934500516,9.19605224020779,170.884925842285
33.75,38.966609954834,-0.1,15.923613746961,883.625900337538,5.40771881739299,26.7736148834229,27.6320031483968,5.40771881739299,477.520701175556,112.376693725586,0.00685974955558777,97.1888061779883,263.070518493652,1.28567123971879,3.22851682268083,263.070518493652
37.5,38.966609954834,-0.1,13.209420979023,1032.83666566312,1.08870851993561,26.1766096750895,27.0499718983968,1.08870851993561,602.387662576511,138.508636474609,0.00931522808969021,96.2476178050149,330.333374023437,1.25594394095242,4.83924536593258,330.333374023437
41.25,38.966609954834,-0.1,11.393503010273,1162.25596795255,-2.47379155953725,25.9513492584229,26.8507531483968,-2.47379155953725,476.004917297512,85.3181762695312,0.0269323121756315,82.1009884577675,212.435531616211,1.31942811980844,7.84187284484506,212.435531616211
45,38.966609954834,-0.1,12.8541149944067,1148.53828851774,11.2256614367167,26.8641096750895,27.8566125233968,-1.17431232333183,192.289478957653,37.534839630127,0.233192503452301,77.4563644317988,100.56778717041,3.75222891569137,4.25611132383346,61.6670532226562
48.75,38.966609954834,-0.1,16.0147595802943,1031.77629800733,15.3050886789958,29.1293989817302,29.1293989817302,2.88623444239299,149.851670794189,27.4921207427979,0.0483690276741982,67.5954114786537,67.9953861236572,1.72764974087476,1.72764974087476,47.6306953430175
56.25,38.966609954834,-0.1,18.227812965711,933.653274430018,5.75993235905965,28.2742659250895,29.6417687733968,5.75993235905965,47.4854361433581,12.4602670669556,4.45421130534918e-12,96.5395778081152,33.6825971603394,0.00672270544318732,0.0102305319204765,33.6825971603394
60,38.966609954834,-0.1,16.5155733823776,996.936368412805,3.16097402572632,26.9734846750895,28.5779666900635,3.16097402572632,81.9714933186887,22.9948539733887,4.45421130534918e-12,110.910120459207,61.5158309936524,0.00105863438229558,0.00464189798812863,61.5158309936524
63.75,38.966609954834,-0.1,13.0333142181238,1038.11295795577,-0.932124813397724,24.0672346750895,25.6176802317302,-0.932124813397724,225.20916461945,52.7839393615723,4.45421130534918e-12,107.021400784817,146.405178070068,0.00408617780057962,0.0501782633408742,146.405178070068
67.5,38.966609954834,-0.1,7.75222692886989,1062.63031168426,-6.62157805760701,19.6355940500895,20.7511437733968,-6.62157805760701,368.100251741707,67.7788467407227,0.000974396243691444,94.9339085892718,189.059543609619,0.0773632898926735,0.44372371584177,189.059543609619
71.25,38.966609954834,-0.1,2.28933633367221,1080.65025886707,-5.15619496504465,15.0893700917562,15.9028364817302,-11.6697546641032,413.749749138951,85.5963821411133,0.0321550741791725,90.9181152686135,227.497352600098,0.496278241276741,3.1901380866766,166.711395263672
75,38.966609954834,-0.1,-0.703339447577787,1099.29844242478,-2.85116163889567,12.7514793078105,13.5994510650635,-14.3240515391032,409.365717604756,89.3969573974609,0.112952008843422,86.7887774585535,227.930328369141,3.31264658272266,22.9826138168574,124.904987335205
78.75,38.966609954834,-0.1,-0.179413696130109,1114.01618180358,-1.69295863310496,13.3354636828105,14.4523156483968,-13.9855098724365,283.293709993362,66.1707000732422,0.735240459442139,90.9908509394442,170.405166625977,5.79734587669373,33.5512313842773,62.9392852783204
82.5,38.966609954834,-0.1,2.06049519777299,1110.47172006529,1.22891636689504,15.2885888417562,16.6482791900635,-11.8253536224365,269.866825222969,58.014591217041,1.129753947258,87.0004219803838,158.068778991699,6.35094749927521,35.5412317514419,57.6641712188721
86.25,38.966609954834,-0.1,3.27436241507531,1110.89761919937,2.622145652771,16.3654117584229,17.8748416900635,-10.5877234141032,205.066394269466,45.6147232055664,0.63440990447998,86.7844667865726,117.45032119751,2.45324558019638,9.46135461330414,61.5656051635742
90,38.966609954834,-0.1,2.03380248695613,1123.33810249641,-4.89838246504465,15.4031721750895,16.8898156483968,-11.6664994557698,259.317389607429,61.5669555664062,1.20544505119324,94.5035362090537,154.835763931274,4.49468243122101,8.72938311100006,81.3590908050537
93.75,38.966609954834,-0.1,0.07612018783888,1125.60758960408,-1.51847950617472,13.5639793078105,14.9952843983968,-13.3989213307698,375.971158504486,80.5129547119141,6.19564008712769,76.9701058705064,197.297996520996,23.1138625144959,33.2795052528382,110.818557739258
97.5,38.966609954834,-0.1,0.208932658036557,1099.39773846795,-0.332932591438294,-13.5753739674886,14.4868208567302,-13.4275671641032,403.001090049744,65.4428100585938,13.0086212158203,46.172565960906,162.432758331299,54.6010370254517,111.141872406006,67.5380687713623
101.25,38.966609954834,-0.1,2.42166059215864,1046.53208117386,15.4581750233968,-11.5584468841553,15.4581750233968,-11.1886348724365,572.204126358032,97.373176574707,8.81816959381104,69.3262077650415,278.724960327148,32.3851499557494,278.724960327148,42.5042285919189
105,38.966609954834,-0.1,4.76768915665647,1039.00770152719,17.1971073150635,-9.67368141810098,17.1971073150635,-9.36051003138223,689.952939033509,129.774566650391,9.58006954193115,79.6522949834288,362.543144226075,33.2736444473267,362.543144226075,40.1510543823243
108.75,38.966609954834,-0.1,5.87657592693965,1042.60097458433,18.0467166900635,-9.01092100143431,18.0467166900635,-8.75829648971556,910.950500488281,175.806213378906,13.1937551498413,80.8391432695849,482.011779785156,41.0185365676879,482.011779785156,45.5508022308349
112.5,38.966609954834,-0.1,6.75564492493868,1033.09348188717,18.8579146067302,-7.78694232304891,18.8579146067302,-7.78694232304891,1202.97243309021,244.99560546875,17.7964496612549,82.1071458923298,650.387954711914,57.3338642120362,650.387954711914,57.3338642120362
116.25,38.966609954834,-0.1,8.23432331283887,1013.32950224943,20.1743208567302,-5.96597909927368,20.1743208567302,-5.96597909927368,1250.74766349792,269.701019287109,17.3998718261719,84.7738131479506,701.705215454101,55.467514038086,701.705215454101,55.467514038086
120,38.966609954834,-0.1,9.43110064665477,1018.80879247731,21.5603885650635,-4.71923430760701,21.5603885650635,-4.71923430760701,1016.80533409119,203.06819152832,16.7022037506104,79.409274018942,553.909591674805,53.8433532714845,553.909591674805,53.8433532714845
127.5,38.966609954834,-0.1,9.33621132373811,1036.8567651405,21.7303104400635,-4.87092701594035,21.7312971750895,-4.87092701594035,1106.68769073486,209.733917236328,18.284818649292,79.9133025753193,592.088363647461,60.728307723999,464.060516357422,60.728307723999
-123.75,38.966609954834,-0.1,13.0010876655579,702.249602264421,6.09042755762736,22.2625471750895,22.2625471750895,5.17139069239299,516.706326816232,107.211303710938,0.00475505366921425,99.508909633463,302.647666931153,0.58995733037591,0.58995733037591,299.510765075684
-120,38.966609954834,-0.1,11.0468232886245,945.1730845466,1.85605262716611,23.1375471750895,23.1671593983968,0.356937666734061,464.44365307875,93.7319259643555,0.00190981663763523,98.7359260533053,269.041648864746,1.3847830016166,2.42249605245888,268.527328491211
-116.25,38.966609954834,-0.1,8.3900849968195,1119.34204839485,-2.59446824590365,22.8318729400635,22.8318729400635,-4.55126555760701,385.157075321302,77.0647659301758,0.00105234794318676,90.0120745832263,210.944000244141,1.9569372292608,1.9569372292608,203.206275939942
-112.5,38.966609954834,-0.1,6.79975292086601,1207.97779715048,-5.06972865263621,22.5122114817302,22.5122114817302,-7.16975514094035,341.307878404856,69.6029968261719,0.0070156529545784,80.5092584095889,171.569896697998,2.37781229615211,2.37781229615211,151.763031005859
-108.75,38.966609954834,-0.1,7.87722688664993,1225.32515467178,0.123101741075517,23.9041385650635,23.9041385650635,-6.10855722427368,230.760960578918,41.399600982666,1.62385082244873,63.308273055271,107.784328460693,9.5221357345581,9.5221357345581,78.7162399291992
-105,38.966609954834,-0.1,10.606881916523,1209.6452252587,9.04011456171671,-4.1430827776591,26.3793989817302,-3.19254155953725,345.454130172729,45.9323539733887,19.3446884155273,27.814505781816,121.248695373535,66.9641761779786,78.455410003662,68.2823066711426
-101.25,38.966609954834,-0.1,13.4734183748563,1172.05409759893,18.2852725982666,-1.16521807511647,28.5922896067302,-0.0180623531341533,656.819301605225,105.680358886719,27.701229095459,44.9429305657738,270.030288696289,88.271183013916,195.487758636475,88.3288917541504
-97.5,38.966609954834,-0.1,15.0396619041761,1133.7149638471,19.4838403065999,1.80810952186585,29.4894250233968,1.80810952186585,862.731655120849,135.60676574707,41.1879615783691,41.6209101207122,348.647521972656,129.27507019043,216.875564575195,129.27507019043
-93.75,38.966609954834,-0.1,14.9740694562594,1103.09284309112,13.7471459706624,23.5208479563395,28.8793989817302,1.89990639686585,938.605480194092,120.689682006836,53.2286148071289,28.7687858317153,339.670364379883,189.387767791748,203.269790649414,188.730575561523
-90,38.966609954834,-0.1,13.5422660266049,1045.83113436661,12.81094789505,13.9762921333313,26.4210656483968,0.885583464056254,1085.12538146973,120.340408325195,61.2419815063477,22.7295447122998,352.38491821289,202.214042663574,287.76244354248,244.022659301758
-86.25,38.966609954834,-0.1,11.7297660410404,987.330908163213,21.3434492746989,12.1071515083313,23.6131229400635,-0.458817521731057,1187.16874313354,133.997634887695,56.1869316101074,26.4551302148009,380.322471618652,195.495906829834,356.679618835449,265.019592285156
-82.5,38.966609954834,-0.1,10.6596163014571,933.29618396956,15.6986840565999,11.2126202583313,21.7628625233968,-0.969885230064391,1301.92248535156,142.409515380859,59.5234222412109,26.8431343869278,417.76676940918,210.484909057617,387.702331542969,291.048316955567
-78.75,38.966609954834,-0.1,11.1773571819067,864.284684111736,10.7634218533834,12.0134015083313,21.4861698150635,0.391442875067394,1288.64890289307,149.981552124023,69.6220626831055,26.0590006451745,428.161529541015,223.432090759277,357.924102783203,280.464393615723
-7.5,38.966609954834,-0.1,17.0507297515869,635.731002868111,9.94157346089682,25.3921044667562,25.5187218983968,9.94157346089682,378.176310539245,64.9017639160156,1.74171376228333,67.8350897200221,176.752033233642,16.3680238723754,21.5577211380004,176.752033233642
-3.75,38.966609954834,-0.1,15.9771620035172,717.188651183544,7.89988613128662,25.1010888417562,25.6372114817302,7.89144293467204,386.088965415954,54.6735687255859,8.3983211517334,48.8067542191435,162.237869262695,38.8482046127319,39.2251634597778,148.220794677734
0,35.2555809020996,-0.1,17.9976698557536,776.481724198176,12.762425104777,28.3579146067302,28.3579146067302,8.85303179423015,81.4517681598664,12.7483882904053,0.299373507499695,54.6605387236697,34.3161821365357,4.69944763183593,4.69944763183593,29.018533706665
3.75,35.2555809020996,-0.1,18.8702284495036,726.456780922434,14.065159479777,28.5441125233968,28.5441125233968,10.2443078358968,62.5163524225354,11.459846496582,0.0639593675732613,53.2949860597593,27.6182260513305,2.86645746976137,2.86645746976137,20.932336807251
7.5,35.2555809020996,-0.1,19.6592909495036,677.443823941785,14.9701073964437,28.5851281483968,28.5851281483968,11.5268599192302,52.5811010356992,9.48109340667725,0.029270863160491,57.574909362103,24.5362162590027,1.37388989888132,1.37388989888132,19.7063837051392
37.5,35.2555809020996,-0.1,16.453398903211,1024.0751971449,3.63232819239299,28.5874169667562,29.6307010650635,3.63232819239299,216.628844453022,62.4460144042969,0.000818492844700813,116.349715604617,143.925537109375,0.0608689617365598,0.412179661914706,143.925537109375
41.25,35.2555809020996,-0.1,15.3778778612614,1218.4816215478,0.0594116449356087,29.6167132059733,30.9126014709473,0.0594116449356087,120.721381738786,36.1997566223145,3.89758533856366e-05,116.00073445479,81.7655029296875,0.00332677737242193,0.0131713226473948,81.7655029296875
45,35.2555809020996,-0.1,16.1369923129678,1255.06046682059,0.132979313532513,31.852705001831,31.852705001831,0.132979313532513,61.557920532301,17.2298603057861,0.000233855098485947,98.3271175933116,36.9820308685302,0.00122585333883762,0.00122585333883762,36.9820308685302
48.75,35.2555809020996,-0.1,16.9395641187827,1157.46055776538,1.81396889686585,31.0987993876139,31.0987993876139,1.81396889686585,56.6923978198356,12.2415752410889,3.89758533856366e-05,82.8341112301247,29.4560079574585,0.023841904479923,0.023841904479923,29.4560079574585
52.5,35.2555809020996,-0.1,16.2838025589784,1050.6428524095,2.17659910519918,28.8331750233968,28.8331750233968,2.17659910519918,74.1267327647737,14.5424737930298,4.45421130534918e-12,86.9661936289917,41.9979133605957,0.0346268992951968,0.0346268992951968,41.9979133605957
56.25,35.2555809020996,-0.1,15.1164848481615,1008.84798362446,1.33870846033096,26.9288781483968,26.9288781483968,1.33870846033096,66.904757924387,14.9501609802246,4.45421130534918e-12,93.2191628269316,42.4817008972168,0.000414904216093202,0.000414904216093202,42.4817008972168
